idUd;dd_numero;data_atto;cig;n_cig;importo_oggetto_max;oggetto;idPubblicazione;idDocPrimario;nroAllegati
2665075;DD 1936/2025;Apr 1, 2025, 12:00:00 AM;;0;250000.0;TRIBUTI -  RIMBORSI AI CONTRIBUENTI PER VERSAMENTI INDEBITI. PRENOTAZIONE SECONDO IMPEGNO DI SPESA DI EURO 250.000,00 -  ANNO 2025.;2665075;3524047;
2665081;DD 1935/2025;Apr 1, 2025, 12:00:00 AM;;0;28054.61;ACCERTAMENTO DELL'ENTRATA (EX ART. 179 D.LGS. 267/2000 TUEL) CANONE OCCUPAZIONE SUOLO PUBBLICO. RECUPERO EVASIONE.  EURO 28.054,61;2665081;3524056;
2665062;DD 1933/2025;Apr 1, 2025, 12:00:00 AM;B62BD15151;1;683.2;"AFFIDAMENTO DIRETTO AI SENSI DELL'ART. 50, COMMA 1, LETT. B) DEL D.LGS. N. 36/2023 PER IL SERVIZIO DI CONTROL ROOM - ASSISTENZA TECNICA IN OCCASIONE DELLA CELEBRAZIONE DELLE ""NOZZE D'ORO 2025 "" ORGANIZZATA DA PALAZZO CIVICO PRESSO PRESSO IL CONSERVATORIO STATALE DI MUSICA ""GIUSEPPE VERDI"" DI TORINO. INDIZIONE E AFFIDAMENTO - IMPEGNO DI SPESA EURO 683,20 IVA 22 % INCLUSA - C.I.G. B62BD15151.";2665062;3524030;
2665072;DD 1934/2025;Apr 1, 2025, 12:00:00 AM;;0;34120.82;ACCERTAMENTO DELL'ENTRATA (EX ART. 179 D. LGS. 267/2000 TUEL)  - CANONE PER L'INSTALLAZIONE MEZZI PUBBLICITARI E CANONE PATRIMONIALE RELATIVO ALLA DIFFUSIONE ED ESPOSIZIONE DI MESSAGGI PUBBLICITARI. - RECUPERO EVASIONE - ACCERTAMENTO EURO 34.120,82.;2665072;3524042;
2665082;DD 1932/2025;Apr 1, 2025, 12:00:00 AM;;0;;"PATTO DI COLLABORAZIONE ORDINARIO TRA LA CITTA' DI TORINO - CIRCOSCRIZIONE 2 E IL COMITATO INFORMALE ""I 4 ZAMPE"", PER LA CURA E LA FORMAZIONE AL CORRETTO UTILIZZO DELL'AREA CANI DI VIA PINCHIA/BELLONO. APPROVAZIONE SCHEMA DI RINNOVO DEL PATTO DI COLLABORAZIONE";2665082;3524058;
2665063;DD 1931/2025;Apr 1, 2025, 12:00:00 AM;;0;;"MODIFICA DELLA DETERMINAZIONE DIRIGENZIALE N. DD 20 DEL 7 GENNAIO 2025 RECANTE ""ANNO 2025 - ORGANIZZAZIONE DEL GRUPPO COMUNALE DEI VOLONTARI DI PROTEZIONE CIVILE DELLA CITTA' DI TORINO"", A SEGUITO DELL'ELEZIONE DEL NUOVO COORDINATORE E DELLA NOMINA DEL VICE COORDINATORE.";2665063;3524032;
2665080;DD 1930/2025;Apr 1, 2025, 12:00:00 AM;B62C59A84D;1;300.0;"ISCRIZIONE AL WEBINAR A CATALOGO ""IL CONTO ANNUALE 2024: LE FINALITA' E LA CIRCOLARE 2025""- INDIZIONE, AFFIDAMENTO ALLA SOCIETA' PUBBLIFORMEZ S.R.L. IMPEGNO DI SPESA EURO 300,00 CIG B62C59A84D";2665080;3524054;
2665073;DD 1929/2025;Apr 1, 2025, 12:00:00 AM;;0;;CIRCOSCRIZIONE 2 - ATTO RIASSUNTIVO DI RIORDINO ORGANIZZATIVO 2025 - AGGIORNAMENTO APRILE 2025;2665073;3524044;
2665052;DD 1927/2025;Apr 1, 2025, 12:00:00 AM;9023280636;1;156.75;S-031. LAVORI DI MANUTENZIONE ORDINARIA MANUFATTI CONTENENTI AMIANTO E F.A.V. NELLE SCUOLE DELLA CITTA'. ANNI 2021/2022 - CIG 9023280636. IMPRESA MAMILO S.R.L.. - PRESA D'ATTO CARATTERE DEFINITIVO CERTIFICATO DI REGOLARE ESECUZIONE  E AUTORIZZAZIONE PAGAMENTO A SALDO. IMPORTO EURO 156,75 OLTRE IVA.;2665052;3524016;
2665059;DD 1926/2025;Apr 1, 2025, 12:00:00 AM;;0;1319450.3;S.030. MANUTENZIONE ORDINARIA EDIFICI COMUNALI ANNO 2025 - LOTTI I-II-III-IV-V-VI (C.O. 5120) - PRESA D'ATTO INTERVENUTA EFFICACIA DELL'AGGIUDICAZIONE E AUTORIZZAZIONE ALLA STIPULA DEI CONTRATTI - CONFERMA IMPEGNO DI SPESA EURO 1.319.450,30 IVA 22% COMPRESA E APPROVAZIONE NUOVO QUADRO ECONOMICO E CRONOPROGRAMMA FINANZIARIO - AUTORIZZAZIONE ALL'ESECUZIONE ANTICIPATA EX ART. 50 C. 6 D.LGS. 36/2023.;2665059;3524026;
2665054;DD 1925/2025;Apr 1, 2025, 12:00:00 AM;9106679D3C;1;5999.78;(S-063) M.S. STRUTTURE PER L'ASSISTENZA, BENEFICENZA PUBBLICA E SERVIZI DIVERSI ALLA PERSONA (COD. OPERA 4920 - CUP C17H21001130004 - CIG 9106679D3C) - IMPEGNO DI SPESA EURO 5.999,78 COMPRESA IVA, PER MAGGIORI IMPORTI COME DETERMINATI AI SENSI DELL'ART. 26, COMMI 1, 2 E 3 DEL D.L. N.50 DEL 17.05.2022 C.D. DECRETO AIUTI - APPROVAZIONE NUOVO QUADRO ECONOMICO E CRONOPROGRAMMA FINANZIARIO - FINANZIAMENTO MUTUO CASSA DD.PP. ANNO 2021 N. 2432.;2665054;3524019;
2665058;DD 1924/2025;Apr 1, 2025, 12:00:00 AM;B21E45B622;1;;S.030  LAVORI DI MESSA IN SICUREZZA E DEMOLIZIONI VILLA ARCOZZI - MASINO. C.I.G.: B21E45B622 APPROVAZIONE CERTIFICATO DI REGOLARE ESECUZIONE. SVINCOLO DEPOSITO CAUZIONALE.;2665058;3524025;
2665053;DD 1923/2025;Apr 1, 2025, 12:00:00 AM;B61C21C489;1;1600.0;AFFIDAMENTO DIRETTO ART. 50, CO. 1, LETT. B), DEL D.LGS. 36/2023 PER PROGETTAZIONE E REALIZZAZIONE DI UN BREVE PERCORSO FORMATIVO RIVOLTO A COORDINATORI PEDAGOGICI DELLA CITTA' DI TORINO ALLA REGGIO CHILDREN S.R.L.  INDIZIONE E AFFIDAMENTO IMPEGNO DI SPESA DI € 1.600,00 IVA ESENTE ART. 10 D.P.R. 633/72 - SPESA FINANZIABILE CON FONDI LEGGE 285/97 - CIG B61C21C489.;2665053;3524017;
2665051;DD 1922/2025;Apr 1, 2025, 12:00:00 AM;;0;;AVVISO DI CO-PROGETTAZIONE DI SERVIZI DI ACCOMPAGNAMENTO FINALIZZATI ALL'ATTIVITA' DI LPU RIVOLTA A PERSONE SOTTOPOSTE A PROCEDIMENTO PENALE TRAMITE LA REALIZZAZIONE DI UN HUB - ANNO 2025 - IN ESECUZIONE DELLA DELIBERAZIONE DI GIUNTA COMUNALE ATTO N. 55 DEL 11 FEBBRAIO 2025. NOMINA COMMISSIONE TECNICA.;2665051;3524015;
2665383;DD 1921/2025;Apr 1, 2025, 12:00:00 AM;;0;305000.0;FONDAZIONE TEATRO PIEMONTE EUROPA. CONVENZIONE TRIENNALE 2024-2026. CONTRIBUTO ANNO 2025 IN ESECUZIONE ALLA DELIBERAZIONE N. REP. 339/2024 DEL 04/06/2024. IMPEGNO DI SPESA PER EURO 305.000,00.;2665383;3524957;
2665065;DD 1911/2025;Mar 31, 2025, 12:00:00 AM;B6172C8DD5;1;448.96;AFFIDAMENTO DIRETTO AI SENSI DELL'ART. 50, COMMA 1, LETTERA B) DEL D.LGS. 36/2023 E S.M.I. PER LA FORNITURA DI UN SET CARRELLINI PER PIANOFORTE A CODA. A FAVORE DELLA DITTA BORSARI STRUMENTI MUSICALI SRL. INDIZIONE E AFFIDAMENTO - IMPEGNO DI SPESA EURO 448,96 IVA 22% INCLUSA - CIG B6172C8DD5.;2665065;3524034;
2665076;DD 1881/2025;Mar 31, 2025, 12:00:00 AM;B60043E394;1;5978.0;AFFIDAMENTO DIRETTO AI SENSI DELL'ART. 50 COMMA 1 LETTERA B) DEL D. LGS. 36/2023 E S.M.I. DEL SERVIZIO DI STAMPA E AFFISSIONE SU IMPIANTI MUPI JUNIOR PER LA PROMOZIONE E LA COMUNICAZIONE DI EVENTI ED INIZIATIVE DELLA CITTA' PER L'ANNO 2025 A FAVORE DI SERIGRAFICA INDUSTRIALE S.R.L. - INDIZIONE E AFFIDAMENTO - IMPEGNO DI SPESA PER EURO 5.978,00IVA INCLUSA. CIG B60043E394.;2665076;3524049;
2665078;DD 1920/2025;Apr 1, 2025, 12:00:00 AM;;0;;"AVVISO PUBBLICO ""IN ESTATE SPORTIVAMENTE CI 6''. ESITI LAVORI COMMISSIONE TECNICA E INDIVIDUAZIONE DEI PROGETTI IDONEI. PRESA D'ATTO.";2665078;3524052;
2665067;DD 1919/2025;Apr 1, 2025, 12:00:00 AM;;0;40.5;OGGETTO: C.8 - IMPIANTO A GESTIONE DIRETTA - PALESTRA PARRI - STAGIONE 2024/2025. CONCESSIONE ALL'ASD LASALLIANO VOLLEY TORINO PER L'ORGANIZZAZIONE DELLA GARA DI CAMPIONATO REGIONALE DI PALLAVOLO DEL 06 APRILE 2025, CON VANTAGGIO ECONOMICO TOTALE PARI A EURO 40,50. APPROVAZIONE.;2665067;3524037;
2665074;DD 1918/2025;Apr 1, 2025, 12:00:00 AM;;0;800.0;TIROCINI FORMATIVI FINALIZZATI ALL'ASSUNZIONE (L. 68/99). INTEGRAZIONE IMPEGNO DI SPESA EURO 800,00.;2665074;3524045;
2665055;DD 1917/2025;Apr 1, 2025, 12:00:00 AM;;0;;ASSUNZIONE DI N. 125 UNITA' NELL'AREA DEGLI ISTRUTTORI NEL PROFILO SPECIFICO DI ISTRUTTORE AMMINISTRATIVO (S.P. 06/23). RINUNCE E SCORRIMENTO GRADUATORIA.;2665055;3524021;
2665070;DD 1916/2025;Apr 1, 2025, 12:00:00 AM;B194CF55E0;1;10000.0;S062 - LAVORI DI MANUTENZIONE STRAORDINARIA IMPIANTI SPORTIVI INTERVENTI SPECIFICI - BILANCIO 2023 (C.O. 4890 - CUP C18H20000250004 - CIG: B194CF55E0). AUTORIZZAZIONE AL SUBAPPALTO DELLE OPERE DA IDRAULICO ALL'IMPRESA FRONTERA ANNIBALE EX ART. 119, COMMA 11 DEL D.LGS. 36/2023 ED INDIVIDUAZIONE DEL SOGGETTO DELEGATO ALL'INCASSO - IMPORTO DI EURO 10.000,00 DI CUI 1.000,00 PER COSTI DELLA SICUREZZA NON SOGGETTI A RIBASSO.;2665070;3524040;
2665041;DD 1915/2025;Mar 31, 2025, 12:00:00 AM;A039AFDD5C;1;148700.0;S031 - SOSTEGNO OBIETTIVI PNRR GRANDI CITTA' - DL 50/22 ART. 42 COMPLEMENTARIETA' PNRR M4C1I3.3 - PIANO DI MESSA IN SICUREZZA E RIQUALIFICAZIONE DELL'EDILIZIA SCOLASTICA - AREA OVEST - ANNO 2023 - C.O. 5076 - CUP C12B22000350006 - CIG A039AFDD5C. AUTORIZZAZIONE SUBAPPALTO DEI LAVORI DI FORNITURA E POSA IN OPERA DI SERRAMENTI IN LEGNO (CAT. OS6) ALLA DITTA FEDELE PIERO DI FEDELE CARLO & C. SAS EX ART. 119, COMMA 11 D.LGS. 36/2023 - IMPORTO DI € 148.700,00. REVOCA DD 356 DEL 22.01.2025.;2665041;3524003;
2665024;DD 1914/2025;Mar 31, 2025, 12:00:00 AM;A03A1429DA;1;20000.0;:   S031 - SOSTEGNO OBIETTIVI PNRR GRANDI CITTA' - D.L. 50/22 ART. 42. COMPLEMENTARIETA' PNRR M4C1I3.3 - PIANO DI MESSA IN SICUREZZA E RIQUALIFICAZIONE DELL'EDILIZIA SCOLASTICA - AREA EST (C.O. 5078 - CUP C12B22000370006 - CIG A03A1429DA). AUTORIZZAZIONE AL SUBAPPALTO PER OPERE DI CARPENTERIA IN FERRO (CAT. OS6) ALLA  FLORIO PIETRO S.R.L. EX  ART. 119 DEL D.LGS. 36/2023 - IMPORTO DI EURO 20.000,00 (DI CUI EURO 200,00  PER ONERI DELLA SICUREZZA CONTRATTUALE NON SOGG. A RIBASSO).  ;2665024;3523981;
2665050;DD 1913/2025;Mar 31, 2025, 12:00:00 AM;9885792D9F;1;45715.4;S-031.  PROCEDURA NEGOZIATA N. 41/2023  - PNRR M4 C1 I3.3 - INTERVENTO DI RESTAURO E ADEGUAMENTO NORMATIVO SCUOLA BONCOMPAGNI DI VIA VIDUA 1 E VIA GALVANI 7 - C.O. 4388 - CUP C15B18000270002 - CIG 9885792D9F. FINANZIAMENTO NEXT GENERATION EU  RETTIFICA PER MERO ERRORE MATERIALE DD 1599/2025  DI AUTORIZZAZIONE AL SUBAPPALTO AL CONSORZIO SAN LUCA PER LA CULTURA L'ARTE ED IL RESTAURO (ESECUTRICE CRISTINA DEGAN) EX ART. 105, COMMA 13 D.LGS. 50/2016 E S.M.I. EURO 45.715,40.;2665050;3524014;
2665048;DD 1912/2025;Mar 31, 2025, 12:00:00 AM;;0;;C.2 - AGGIORNAMENTO ALBO DELLE ASSOCIAZIONI DI VIA DELLA CIRCOSCRIZIONE 2. ANNO 2025.;2665048;3524011;
2665025;DD 1910/2025;Mar 31, 2025, 12:00:00 AM;;0;;DIVISIONE DECENTRAMENTO E COORDINAMENTO CIRCOSCRIZIONI - PROCEDURA APERTA N. 44/2024 - SERVIZIO DI ASSISTENZA BAGNANTI NELLE PISCINE CIRCOSCRIZIONALI DELLA CITTA' DI TORINO - 6 LOTTI - APPROVAZIONE PROPOSTA DI AGGIUDICAZIONE E AGGIUDICAZIONE.;2665025;3523982;
2665382;DD 1909/2025;Mar 31, 2025, 12:00:00 AM;B624F06DBB;1;3950.0;"C. 5 - AFFIDAMENTO DIRETTO AI SENSI DELL'ART. 50, COMMA 1, LETTERA B) DEL D.LGS. 36/2023 ALLA POLISPORTIVA ""GIORDANA LOMBARDI"" A.S.D. PER IL SERVIZIO DI ORGANIZZAZIONE E GESTIONE DELLE MINIOLIMPIADI PER LE SCUOLE SECONDARIE DI I GRADO DELLA CIRCOSCRIZIONE 5 - ANNO 2025. INDIZIONE E AFFIDAMENTO - IMPEGNO SPESA DI EURO 3.950,00= IVA 22% COMPRESA  ANNO  2025. CIG: B624F06DBB.      .";2665382;3524954;
2664984;DD 1908/2025;Mar 31, 2025, 12:00:00 AM;;0;;PROROGA AL 30 GIUGNO 2025 DEI CONTRATTI CON I GESTORI DEI SERVIZI RESIDENZIALI E SEMIRESIDENZIALI PER PERSONE CON DISABILITA' E CONSEGUENTE CONFERMA DELLE ISCRIZIONI ALL'ALBO PRESTATORI DI SERVIZI SOCIO-SANITARI - SEZIONE B.;2664984;3523926;
2665006;DD 1907/2025;Mar 31, 2025, 12:00:00 AM;B4DC2528BB;1;150288.97;AFFIDAMENTO MEDIANTE IL RICORSO AL MEPA PER IL SERVIZIO DI MEDIAZIONE E FACILITAZIONE ALL' ACCESSO A SERVIZI ED EVENTI PUBBLICI DELLA CITTA' ED ALLA PARTECIPAZIONE DELLE PERSONE SORDE ANCHE TRAMITE INTERPRETARIATO IN LINGUA ITALIANA DEI SEGNI - L.I.S. PERIODO 1/04/2025-31/03/2027. AGGIUDICAZIONE DEFINITIVA. IMPEGNO DI SPESA EURO 150.288,97 (COMPRESA IVA ALIQUOTA AL 22%) OLTRE AD EURO 2.094,40 PER INCENTIVO FUNZIONI TECNICHE.  CIG B4DC2528BB. -  CUI S00514490010202400093.;2665006;3523954;
2665046;DD 1906/2025;Mar 31, 2025, 12:00:00 AM;;0;;TAVOLO TECNICO PER LA REVISIONE DEL REGOLAMENTO COMUNALE N.363 PER L'ASSEGNAZIONE E LA GESTIONE DEGLI ORTI URBANI DELLA CITTA' DI TORINO. APPROVAZIONE DELL'AVVISO PUBBLICO DI MANIFESTAZIONE DI INTERESSE PER L'ADESIONE AL TAVOLO.;2665046;3524009;
2665001;DD 1905/2025;Mar 31, 2025, 12:00:00 AM;;0;330000.0;LOCALI DI PROPRIETA' MUNICIPALE SITI IN EDIFICI DIVERSI - PRENOTAZIONE DI IMPEGNO DI SPESA PER LA GESTIONE DI IMMOBILI PER L'ANNO 2025 - PARI A EURO 330.000,00. ;2665001;3523948;
2665032;DD 1904/2025;Mar 31, 2025, 12:00:00 AM;;0;;NUOVA COMPOSIZIONE DELLA CONSULTA  DELLE ASSOCIAZIONI DEL VOLONTARIATO ANIMALISTA 2025;2665032;3523991;
2665000;DD 1902/2025;Mar 31, 2025, 12:00:00 AM;;0;3298.56;SERVIZIO PATRIMONIO - DEPOSITI CAUZIONALI PERIODO MARZO - ACCERTAMENTO DI ENTRATA E IMPEGNO DI SPESA PER L'IMPORTO DI EURO 3.298,56;2665000;3523946;
2665379;DD 1903/2025;Mar 31, 2025, 12:00:00 AM;9521565401;1;;RINFORZO STRUTTURALE E RISANAMENTO CONSERVATIVO DEI PONTI CITTADINI - ANNO 2022. APPROVAZIONE CERTIFICATO DI COLLAUDO. SVINCOLO DEPOSITO CAUZIONALE. CUP C15F22000420004 - CIG 9521565401.;2665379;3524948;
2665010;DD 1901/2025;Mar 31, 2025, 12:00:00 AM;A0182F32E5;1;18000.0;S-062) PNRR-MISURA M5C2 I2.2 PIANO INTEGRATO URBANO - PIU - AZIONE A25 M.S. IMPIANTO SPORTIVO TRECATE E PISCINA GAIDANO - C.O.5047 - CUP: C12H22000000006 - CIG: A0182F32E5. PRESA D'ATTO DELL'AFFIDAMENTO DEI LAVORI A FAVORE DELLA DITTA CONSORZIATA SF9 GENERAL COSTRUZIONI S.R.L.S., EX ART. 105 COMMA 2 D.LGS. 50/2016 E S.M.I. - IMPORTO LAVORI EURO 18.000,00.;2665010;3523961;
2665019;DD 1900/2025;Mar 31, 2025, 12:00:00 AM;;0;1000.0;LOCALI DI PROPRIETA' COMUNALE - INTERESSI SU DEPOSITI CAUZIONALI CONCERNENTI LOCAZIONI DIVERSE - PRENOTAZIONE DELL'IMPEGNO DI SPESA PER L'ANNO 2025 - EURO 1.000,00;2665019;3523973;
2665035;DD 1899/2025;Mar 31, 2025, 12:00:00 AM;;0;2859.5;C8 - BAGNI PUBBLICI CIRCOSCRIZIONALI. RIMBORSI BUONI DOCCIA ANNO 2025 A COOPERATIVA LANCILLOTTO S.C.S. IMPEGNO DI SPESA PER L'ANNO 2025 DI EURO 2859,50. APPROVAZIONE.;2665035;3523994;
2665015;DD 1898/2025;Mar 31, 2025, 12:00:00 AM;2528460731;1;3940357.97;IREN SMART SOLUTIONS S.P.A.- GRUPPO IVA IREN. MANUTENZIONE ORDINARIA IMPIANTI DI ILLUMINAZIONE PUBBLICA 2025. IMPEGNO DI SPESA IMPORTO EURO 3.940.357,97 IVA INCLUSA. FINANZIAMENTO CON SANZIONI DA VIOLAZIONI DEL CODICE DELLA STRADA (C.I.G. 2528460731).  ;2665015;3523968;
2665007;DD 1897/2025;Mar 31, 2025, 12:00:00 AM;2528460731;1;1617511.01;IREN SMART SOLUTIONS S.P.A.-GRUPPO IVA IREN MANUTENZIONE ORDINARIA IMPIANTI SEMAFORICI ANNO 2025. IMPEGNO DI SPESA IMPORTO EURO 1.617.511,01  IVA INCLUSA-FINANZIAMENTO CON ENTRATE DA VIOLAZIONI DEL C.D.S. (C.I.G. 2528460731).;2665007;3523956;
2665012;DD 1896/2025;Mar 31, 2025, 12:00:00 AM;;0;16000.0;CORPO DI POLIZIA LOCALE. AFFIDAMENTO AI MUSICISTI CHE SVOLGONO ATTIVITA' DI SUPPORTO ARTISTICO CON LA BANDA MUSICALE DEL CORPO IN ESECUZIONE DELLA DELIBERAZIONE DELLA G.C. 67/2024. IMPEGNO DI SPESA (EURO 16.000,00).;2665012;3523963;
2665003;DD 1895/2025;Mar 31, 2025, 12:00:00 AM;;0;;C.6  -  PUBBLICAZIONE AVVISO PUBBLICO  PER LA PRESENTAZIONE DELLE ISTANZE PER L'ASSEGNAZIONE DEGLI SPAZI SPORTIVI E PALESTRE STAGIONE SPORTIVA 2025-2026.;2665003;3523951;
2664991;DD 1894/2025;Mar 31, 2025, 12:00:00 AM;A04801C103;1;2900.0;(S-063) PNRR M5 C2 I2.2 - PIANO INTEGRATO URBANO - PIU - AZIONE A22 - INTERVENTO PER IL MIGLIORAMENTO DEL DECORO URBANO E DELLA SICUREZZA E DELLA ACCESSIBILITA' DELLE UNITA' ABITATIVE DI CORSO LOMBARDIA E VIA PIANEZZA E DI CORSO LECCE - VIA FABRIZI (C.O. 5041 - CUP C17H22000860006 - CIG A04801C103). PRESA D'ATTO SUBAFFIDAMENTO PER LEVIGATURA E LUCIDATURA DEI PAVIMENTI IN GRANIGLIE DI MARMO DEGLI APPARTAMENTI PRESSO VIA PIANEZZA (TO) 151/153/155 ALLA DITTA A.Z. CLEAN DI CAVUOTI ENZO, EX ART. 105, C. 2 DEL D.LGS. 50/2016 E S.M.I. - IMPORTO DI EURO 2.900,00 IVA ESCLUSA.;2664991;3523936;
2665042;DD 1893/2025;Mar 31, 2025, 12:00:00 AM;B5CDA49DC2;1;;S.030. LAVORI DI MANUTENZIONE STRAORDINARIA PALAZZO CIVICO E FABBRICATI COMUNALI CIRCOSCRIZIONE 1 - ANNO 2023 (C.O. 4872 - CUP C18H20000190004) -AFFIDAMENTO DIRETTO AI SENSI DEL'ART. 50 C. 1 LETT. B) D.LGSL 36/2023 PER L'ESECUZIONE DEL SERVIZIO TECNICO PROFESSIONALE DI COORDINATORE DELLA SICUREZZA IN FASE ESECUTIVA ALL'ARCH. FABRIZIO DE RICCARDIS (CIG B5CDA49DC2) - IMPEGNO DI SPESA PER EURO E. 15.131,04 IVA INCLUSA - AUTORIZZAZIONE STIPULA CONTRATTO - FINANZIAMENTO CON ONERI DI URBANIZZAZIONE - APPROVAZIONE NUOVO Q.E. E CRONOPROGRAMMA FINANZIARIO.;2665042;3524004;
2664997;DD 1892/2025;Mar 31, 2025, 12:00:00 AM;;0;150000.0;C.3 - IMPIANTI SPORTIVI COMUNALI. RIMBORSO UTENZE - ANNO 2025-  PRENOTAZIONE IMPEGNO DI SPESA DI EURO 150.000,00 (IVA COMPRESA). IN ESECUZIONE DELIBERAZIONE DEL C.C. N. MECC. 2004 03053/10 DEL 18 OTTOBRE 2004 E S.M.I. - NON TRATTANDOSI DI DEBITO A CARATTERE COMMERCIALE NON OCCORRE INDICAZIONE DEL CIG.;2664997;3523942;
2665033;DD 1891/2025;Mar 31, 2025, 12:00:00 AM;;0;;"C. 3.  PATTO DI COLLABORAZIONE TRA LA CITTA' DI TORINO E IL GRUPPO INFORMALE ""GIARDINO LEONARDI-BENE COMUNE BORGO SAN PAOLO"" PER  ATTIVITA' DI ABBELLIMENTO E PULIZIA PERIODICA DEL GIARDINO PUBBLICO ORESTE LEONARDI DI VIA MILLIO ANGOLO VIA MALTA .";2665033;3523992;
2665030;DD 1890/2025;Mar 31, 2025, 12:00:00 AM;B62C448162|B62BF8536E;2;198.0;ACQUISTO SERVIZI DI VISITA GUIDATA E BIGLIETTI INGRESSO MUSEO EGIZIO. AFFIDAMENTO ALLA FONDAZIONE MUSEO EGIZIO IMPEGNO DI SPESA EURO 198,00 CIG B62C448162 E AFFIDAMENTO ALLA R. E. A. R.. IMPEGNO DI SPESA EURO 125,00 CIG B62BF8536E;2665030;3523988;
2664989;DD 1889/2025;Mar 31, 2025, 12:00:00 AM;;0;;P.A 10/25 RELATIVA A ''PROCEDURA APERTA AI SENSI DEGLI ARTT. 70, C. 1 E 71 DEL D.LGS 36/2023 - INDIZIONE SERVIZIO DI ACCOGLIENZA RESIDENZIALE PER DONNE IN RIFUGI PROTETTI, PER UOMINI PROVENIENTI DA PAESI TERZI IN STRUTTURE E ANCHE ATTRAVERSO INSERIMENTI ETEROFAMILIARI SUPPORTATI PER MIGRANTI PORTATORI DI PATOLOGIE PSICHIATRICHE E/O LEGATE A DIPENDENZE,ACCOGLIENZA PER PERSONE VITTIME DI TRATTA - PER ANNI 2025-2026'' RETTIFICA DET. DIRIGENZIALE 1697/25 E DISCIPLINARE DI GARA;2664989;3523934;
2665040;DD 1888/2025;Mar 31, 2025, 12:00:00 AM;B522FB559D|Z943648C6F;2;1564.3;"S.030. RECUPERO E RESTAURO VIA CORTE D'APPELLO 16 - CURIA MAXIMA (CUP C17B24000000004) - AFFID. DIR. SENSI ART. 50, C. 1, LETT. B) D.LGS. 36/2023 SERV. DI REDAZ. RELAZ. TECNICA DI RESTAURO E DI D.O. PER OPERE DI RESTAURO (CIG B522FB559D) A ''FONDAZIONE CENTRO PER LA CONSERVAZIONE ED IL RESTAURO DEI BENI CULTURALI ""LA VENARIA REALE"". IMPEGNO EURO 6.100 IVA 22% E ONERI INCLUSI - ESTENSIONE INCARICO C.S.E. ING. ARDUINO (CIG Z943648C6F). IMPEGNO EURO 1.564,30 INARCASSA INCLUSA - FINANZ. MUTUO CASSA DD.PP. 2483 DERIVANTE DA AVANZO. APPROV. NUOVO Q.E. E CRONOPR. FINANZ. AUTORIZZ. STIPULA CONTRATTI";2665040;3524001;
2665014;DD 1887/2025;Mar 31, 2025, 12:00:00 AM;;0;;OPERA PUBBLICA REALIZZATA DA SOGGETTO PRIVATO AI SENSI DELL' ART. 56 COMMA 2 D.LGS. 36/2023. INSTALLAZIONE DI PARETE VERDE IN VIA MONTEVIDEO 11. APPROVAZIONE DOSSIER PROGETTUALE E SCHEMA DI CONVENZIONE.;2665014;3523966;
2665021;DD 1886/2025;Mar 31, 2025, 12:00:00 AM;B52D0FAB11;1;;AFFIDAMENTO DIRETTO AI SENSI DELL'ART. 50, COMMA 1, LETTERA B) D.LGS. 36/2023 DEL SERVIZIO VOLTO ALLA REALIZZAZIONE DI INIZIATIVE ORIENTATIVE - SETTIMANE DELL'ORIENTAMENTO E SITO PERMANENTE DELL'ORIENTAMENTO. TRIENNIO 2025-2026-2027.   DICHIARAZIONE EFFICACIA DELL'AGGIUDICAZIONE. CIG B52D0FAB11;2665021;3523977;
2665378;DD 1885/2025;Mar 31, 2025, 12:00:00 AM;9838326B71;1;17375.5;(S112) - LAVORI DEL PROGRAMMA SPERIMENTALE DI INTERVENTI PER L'ADATTAMENTO AI CAMBIAMENTI CLIMATICI IN AMBITO URBANO. FINANZIAMENTO DEL MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA. C.O. 4970 - CUP C17H21007390001 - CIG 9838326B71.  VARIANTE EX ART. 106 C. 1 LETT. E D.LGS N. 50/2016   E S.M.I. - IMPORTO IN AUMENTO E DIMINUZIONE EURO 17.375,50 OLTRE IVA 10 %, SENZA VARIAZIONE DELL' IMPORTO CONTRATTUALE E SENZA VARIAZIONE DELL'IMPEGNO DI SPESA. AFFIDAMENTO IMPRESA AGRIGARDEN SRL.;2665378;3524942;
2664999;DD 1884/2025;Mar 31, 2025, 12:00:00 AM;9424742722;1;19000.0;S031 - PNRR - MISURA M5 C2 INV. 2.2 PIANO INTEGRATO URBANO - PIU'. AZIONE A33 - MANUTENZIONE STRAORDINARIA IN EDIFICI SCOLASTICI - AREA OVEST (C.O. 5036 - CUP C17H22000090006 CIG  9424742722 - CIG SPECIFICO A01CB8886A) FINANZIAMENTO UNIONE EUROPEA - NEXT GENERATION EU.  AUTORIZZAZIONE AL SUBAPPALTO REALIZZAZIONE DI IMPIANTI IDRICO-SANITARI CON FORNITURA E POSA DEL MATERIALE SOTTO TRACCIA PER IL RIFACIMENTO DI BAGNI DISABILI (CATEGORIA OG11) ALL'IMPRESA TECNOTEAM  SRL EX ART. 105, COMMA 13 D.LGS. 50/2016 E S.M.I.- IMPORTO DI EURO 19.000,00.;2664999;3523945;
2665020;DD 1883/2025;Mar 31, 2025, 12:00:00 AM;;0;7331.91;RADIAZIONE DELL'IMPORTO DI EURO 7.331,91 RELATIVO ALL'ACCERTAMENTO N. 3791/2023 ;2665020;3523975;
