dd_numero;capitolo;anno_imp;importo;missione;missione_nome;programma;macro;denominazione;match
DD 6304/2025;132500002002;2025;6.389,23;05;Tutela e valorizzazione dei beni e attività culturali;1;2;BIBLIOTECHE MUSEI E PINACOTECHE - MANUTENZIONE STRAORDINARIA E RESTAURI - settore 060;exact
DD 6312/2025;075900001004;2025;350,77;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;3;CIRCOSCRIZIONI COMUNALI - PRESTAZIONI DI SERVIZI - TUTELA E VALORIZZAZIONE DELL'AMBIENTE URBANO E DEL SUOLO - settore 084;exact
DD 6312/2025;075900001004;2025;87,69;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;3;CIRCOSCRIZIONI COMUNALI - PRESTAZIONI DI SERVIZI - TUTELA E VALORIZZAZIONE DELL'AMBIENTE URBANO E DEL SUOLO - settore 084;exact
DD 6314/2025;034300028001;2025;;03;Ordine pubblico e sicurezza;2;3;POLIZIA MUNICIPALE - PRESTAZIONI DI SERVIZI - LICENZE SOFTWARE - SETT. 048;exact
DD 6314/2025;034300010001;2025;;03;Ordine pubblico e sicurezza;1;3;P0LIZIA MUNICIPALE - PRESTAZIONI DI SERVIZI - FORMAZIONE AGGIORNAMENTO PERSONALE POLIZIA MUNICIPALE ED EDUCAZIONE - LEGGE N. 122/2010 ART. 6 COMMA 13 - settore 048;exact
DD 6326/2025;057200007002;2025;22.000,00;06;Politiche giovanili, sport e tempo libero;1;3;CENTRI SPORTIVI - ACQUISTO DI BENI E SERVIZI - ALTRE PRESTAZIONI PROFESSIONALI - S.R.E. IVA- settore 010;exact
DD 6341/2025;046150024001;2025;3.156,75;04;Istruzione e diritto allo studio;6;10;PROGETTI EDUCATIVI - PRESTAZIONI DI SERVIZI - QUOTE ASSICURATIVE - ATTIVITA' EDUCATIVE - settore 007;exact
DD 6394/2025;136100012001;2025;4.453,49;06;Politiche giovanili, sport e tempo libero;1;2;CENTRI SPORTIVI - ACQUISTO MATERIALE VARIO - S.R.E. IVA - Sett. 10 - R. IVA;exact
DD 6394/2025;055900005001;2025;2.145,32;06;Politiche giovanili, sport e tempo libero;1;3;CENTRI SPORTIVI - ACQUISTO DI BENI E DI MATERIALE VARIO PER IMPIANTI SPORTIVI A GESTIONE DIRETTA DELL'AREA SPORT E TEMPO LIBERO - S.R.E. IVA - Settore 010;exact
DD 6404/2025;003850006001;2025;17.080,00;01;Servizi istituzionali, generali e di gestione;11;3;GABINETTO DEL SINDACO - COMUNICAZIONE ISTITUZIONALE ED INFORMAZIONE - PRESTAZIONI DI SERVIZI - SPESE PER LA COMUNICAZIONE - settore 001;exact
DD 6407/2025;051400010003;2025;4.400,00;05;Tutela e valorizzazione dei beni e attività culturali;2;3;CULTURA - PRESTAZIONI DI SERVIZI - SERVIZI PER INIZIATIVE CULTURALI - settore 065;exact
DD 6407/2025;051400014002;2025;;05;Tutela e valorizzazione dei beni e attività culturali;2;3;CULTURA - PRESTAZIONI DI SERVIZI - INIZIATIVE VARIE DI CARATTERE INTERCULTURALE - VEDASI CAP. 15000006 ENTRATA - settore 045;exact
DD 6407/2025;051400014002;2026;;05;Tutela e valorizzazione dei beni e attività culturali;2;3;CULTURA - PRESTAZIONI DI SERVIZI - INIZIATIVE VARIE DI CARATTERE INTERCULTURALE - VEDASI CAP. 15000006 ENTRATA - settore 045;exact
DD 6409/2025;098700011002;2025;30.500,00;14;Sviluppo economico e competitività;2;3;COMMERCIO E MERCATI - ACQUISTO DI BENI E SERVIZI - ATTIVITA' DI PROMOZIONE DEL COMMERCIO - SETT. 134;exact
DD 6434/2025;080200013001;2025;17.138,15;12;Diritti sociali, politiche sociali e famiglia;1;3;ASILI NIDO ED INTERVENTI INNOVATIVI PER LA PRIMA INFANZIA - ACQUISTO DI SERVIZI - GESTIONE ESTERNA NIDI - SPESE VARIE - SRE IVA - settore 007;exact
DD 6434/2025;080200013001;2026;57.967,25;12;Diritti sociali, politiche sociali e famiglia;1;3;ASILI NIDO ED INTERVENTI INNOVATIVI PER LA PRIMA INFANZIA - ACQUISTO DI SERVIZI - GESTIONE ESTERNA NIDI - SPESE VARIE - SRE IVA - settore 007;exact
DD 6487/2025;018300001002;2025;61.156,16;01;Servizi istituzionali, generali e di gestione;6;3;EDILIZIA SCOLASTICA - ACQUISTO DI SERVIZI - INCARICHI DI PROGETTAZIONE - settore 031;exact
DD 6488/2025;108500004001;2026;342.450,46;01;Servizi istituzionali, generali e di gestione;1;2;ORGANI ISTITUZIONALI PARTECIPAZIONE E DECENTRAMENTO - CASERME E COMMISSARIATI - MANUTENZIONE STRAORDINARIA - settore 030;exact
DD 6488/2025;123100002001;2026;397.886,00;03;Ordine pubblico e sicurezza;1;2;POLIZIA MUNICIPALE - MANUTENZIONE STRAORDINARIA - settore 030;exact
DD 6503/2025;026900003001;2025;35.732,44;01;Servizi istituzionali, generali e di gestione;8;3;SISTEMI INFORMATIVI - ACQUISTO DI SERVIZI - SISTEMA INFORMATIVO COMUNALE - settore 027;exact
DD 6586/2025;003500002001;2025;6.670,00;01;Servizi istituzionali, generali e di gestione;1;3;GABINETTO DEL SINDACO - COORD. AMM.VO - RAPPORTI CON LE ASSOCIAZIONI E CERIMONIALE - ACQUISTO DI BENI E SERVIZI - SPESE PER OSPITALITA' E ACCOGLIENZA - Set. 001;exact
DD 6643/2025;098700011001;2025;18.300,00;14;Sviluppo economico e competitività;2;3;COMMERCIO E MERCATI - ACQUISTO DI BENI E SERVIZI - ATTIVITA' DI PROMOZIONE DEL COMMERCIO - SETT. 134;exact
DD 6650/2025;097500005003;2025;8.000,00;14;Sviluppo economico e competitività;3;3;APP. AVANZO TRASFERIMENTI - FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO 5G4LIVES - VEDASI CAP. 012700003 ENTRATA - SETT 068;exact
DD 6650/2025;097500010001;2025;5.000,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO AMAZING 6G - VEDASI CAP. 12700007 ENTRATA - sett. 068;exact
DD 6650/2025;075000003001;2025;5.000,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;3;FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO CLIMAGEN - VEDASI CAP. 12500081 ENTRATA 1585;exact
DD 6650/2025;075000003001;2026;5.000,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;3;FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO CLIMAGEN - VEDASI CAP. 12500081 ENTRATA 1585;exact
DD 6650/2025;075000003001;2027;5.000,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;3;FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO CLIMAGEN - VEDASI CAP. 12500081 ENTRATA 1585;exact
DD 6650/2025;097500007002;2025;10.000,00;14;Sviluppo economico e competitività;3;3;APP. AVANZO TRASFERIMENTI - FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO ENVELOPE - VEDASI CAP. 12700004001 ENTRATA Sett. 068;exact
DD 6650/2025;097500009003;2025;2.000,00;14;Sviluppo economico e competitività;3;3;APP. AVANZO TRASFERIMENTI - FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO SPOON VEDASI CAP. 12700006 ENTRATA - Sett.068 - 1570;exact
DD 6650/2025;097200041004;2025;16.500,00;14;Sviluppo economico e competitività;3;3;APP. AVANZO TRASFERIMENTI - INNOVAZIONE FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO TIPS4PED - VEDASI CAP. 012500075 ENTRATA - sett. 068;exact
DD 6650/2025;077260002001;2025;3.000,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;1;3;FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO URSOILL - VEDASI CAP. 012700011 ENTRATA - sett. 068;exact
DD 6650/2025;097500012001;2025;1.000,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI - PROGETTO EUROPEO PROSECO - VEDASI CAP. 12700010 ENTRATA - sett.068;exact
DD 6650/2025;097500012001;2026;2.000,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI - PROGETTO EUROPEO PROSECO - VEDASI CAP. 12700010 ENTRATA - sett.068;exact
DD 6650/2025;097500012001;2027;2.000,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI - PROGETTO EUROPEO PROSECO - VEDASI CAP. 12700010 ENTRATA - sett.068;exact
DD 6650/2025;097200045001;2025;2.000,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI - PROGETTO EURIOPEO SEED2SCALE - VEDASI CAP. 125020080 ENTRATA - 068;exact
DD 6650/2025;097200045001;2026;2.000,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI - PROGETTO EURIOPEO SEED2SCALE - VEDASI CAP. 125020080 ENTRATA - 068;exact
DD 6650/2025;097200043001;2025;9.000,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI NEBA INTERREG EUROPE -CUP C19G24000000006 - VEDASI CAP.012500077 -Sett. 068 1531;exact
DD 6650/2025;097200043001;2026;2.300,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI NEBA INTERREG EUROPE -CUP C19G24000000006 - VEDASI CAP.012500077 -Sett. 068 1531;exact
DD 6650/2025;097200038001;2025;3.000,00;14;Sviluppo economico e competitività;3;3;INNOVAZIONE FONDI EUROPEI - PRESTAZIONI DI SERVIZI - PROGETTO EUROPEO COFARM4CITIES - VEDASI CAP. 12500070001 ENTRATA - settore 068;exact
DD 6660/2025;075000003001;2025;2.500,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;3;FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO CLIMAGEN - VEDASI CAP. 12500081 ENTRATA 1585;exact
DD 6660/2025;075000003001;2026;5.000,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;3;FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO CLIMAGEN - VEDASI CAP. 12500081 ENTRATA 1585;exact
DD 6660/2025;075000003001;2027;5.000,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;3;FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO CLIMAGEN - VEDASI CAP. 12500081 ENTRATA 1585;exact
DD 6660/2025;097500007002;2025;10.000,00;14;Sviluppo economico e competitività;3;3;APP. AVANZO TRASFERIMENTI - FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO ENVELOPE - VEDASI CAP. 12700004001 ENTRATA Sett. 068;exact
DD 6660/2025;097500009003;2025;2.759,00;14;Sviluppo economico e competitività;3;3;APP. AVANZO TRASFERIMENTI - FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO SPOON VEDASI CAP. 12700006 ENTRATA - Sett.068 - 1570;exact
DD 6660/2025;097200041004;2025;2.500,00;14;Sviluppo economico e competitività;3;3;APP. AVANZO TRASFERIMENTI - INNOVAZIONE FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO TIPS4PED - VEDASI CAP. 012500075 ENTRATA - sett. 068;exact
DD 6660/2025;077260002001;2025;3.000,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;1;3;FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO URSOILL - VEDASI CAP. 012700011 ENTRATA - sett. 068;exact
DD 6660/2025;097250024001;2025;3.300,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO 2NITE - VEDASI CAP. 12700005 ENTRATA - SETT. 068;exact
DD 6660/2025;097250024001;2026;3.300,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO 2NITE - VEDASI CAP. 12700005 ENTRATA - SETT. 068;exact
DD 6660/2025;097500012001;2025;1.800,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI - PROGETTO EUROPEO PROSECO - VEDASI CAP. 12700010 ENTRATA - sett.068;exact
DD 6660/2025;097500012001;2026;3.600,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI - PROGETTO EUROPEO PROSECO - VEDASI CAP. 12700010 ENTRATA - sett.068;exact
DD 6660/2025;097200045001;2025;2.500,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI - PROGETTO EURIOPEO SEED2SCALE - VEDASI CAP. 125020080 ENTRATA - 068;exact
DD 6660/2025;097200045001;2026;2.000,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI - PROGETTO EURIOPEO SEED2SCALE - VEDASI CAP. 125020080 ENTRATA - 068;exact
DD 6660/2025;097200043001;2025;9.000,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI NEBA INTERREG EUROPE -CUP C19G24000000006 - VEDASI CAP.012500077 -Sett. 068 1531;exact
DD 6660/2025;097200043001;2026;1.000,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI NEBA INTERREG EUROPE -CUP C19G24000000006 - VEDASI CAP.012500077 -Sett. 068 1531;exact
DD 6660/2025;097200043001;2027;3.000,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI NEBA INTERREG EUROPE -CUP C19G24000000006 - VEDASI CAP.012500077 -Sett. 068 1531;exact
DD 6660/2025;034300038001;2025;3.000,00;03;Ordine pubblico e sicurezza;2;3;POLIZIA LOCALE - PRESTAZIONI DI SERVIZI - PROGETTO EUROPEO PACTESUR II - VEDASI CAP. 12500073001 ENTRATA - sett. 068;exact
DD 6660/2025;097200038001;2025;3.000,00;14;Sviluppo economico e competitività;3;3;INNOVAZIONE FONDI EUROPEI - PRESTAZIONI DI SERVIZI - PROGETTO EUROPEO COFARM4CITIES - VEDASI CAP. 12500070001 ENTRATA - settore 068;exact
DD 6663/2025;033900001018;2026;3.050,00;03;Ordine pubblico e sicurezza;1;3;POLIZIA LOCALE E AMMINISTRATIVA - SPESE GENERALI - SPESE DI FUNZIONAMENTO - MANUTENZIONE ORDINARIA E RIPARAZIONI DI ATTREZZATURE - settore 048;exact
DD 6663/2025;033900001018;2027;3.050,00;03;Ordine pubblico e sicurezza;1;3;POLIZIA LOCALE E AMMINISTRATIVA - SPESE GENERALI - SPESE DI FUNZIONAMENTO - MANUTENZIONE ORDINARIA E RIPARAZIONI DI ATTREZZATURE - settore 048;exact
DD 6711/2025;002610006001;2025;3.716,36;01;Servizi istituzionali, generali e di gestione;11;3;ALTRI SERVIZI GENERALI - ACQUISTO BENI DI CONSUMO - DISPOSITIVI ANTI- COVID - settore 005;exact
DD 6739/2025;098700011001;2025;1.830,00;14;Sviluppo economico e competitività;2;3;COMMERCIO E MERCATI - ACQUISTO DI BENI E SERVIZI - ATTIVITA' DI PROMOZIONE DEL COMMERCIO - SETT. 134;exact
DD 6769/2025;006800018001;2025;;01;Servizi istituzionali, generali e di gestione;10;3;PERSONALE - ACQUISTO DI SERVIZI - AGGIORNAMENTO E FORMAZIONE DEI LAVORATORI DELLA PUBBLICA AMMINISTRAZIONE - LEGGE N. 122/2010 ART. 6 COMMA 13 - settore 004;exact
DD 6786/2025;086300038001;2025;4.021,12;12;Diritti sociali, politiche sociali e famiglia;4;3;SERVIZI SOCIALI - PRESTAZIONI DI SERVIZI - PROGETTO SPECIALI F.A.M.I. - VEDASI CAP. 6620001 entrata - sett. 19;exact
DD 6786/2025;086300038001;2026;24.060,80;12;Diritti sociali, politiche sociali e famiglia;4;3;SERVIZI SOCIALI - PRESTAZIONI DI SERVIZI - PROGETTO SPECIALI F.A.M.I. - VEDASI CAP. 6620001 entrata - sett. 19;exact
DD 6814/2025;097500011001;2025;39.100,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - ACQUISTO DI BENI E SERVIZI - PROGETTO iCAPITAL - VEDASI CAP. 12700008 ENTRATA - sett. 068;exact
DD 6866/2025;078630003001;2025;;01;Servizi istituzionali, generali e di gestione;6;3;GESTIONE GRANDI OPERE - PRESTAZIONI DI SERVIZI - INCARICHI E SERVIZI PROFESSIONALI - settore 117;exact
DD 6880/2025;033900001018;2026;30.500,00;03;Ordine pubblico e sicurezza;1;3;POLIZIA LOCALE E AMMINISTRATIVA - SPESE GENERALI - SPESE DI FUNZIONAMENTO - MANUTENZIONE ORDINARIA E RIPARAZIONI DI ATTREZZATURE - settore 048;exact
DD 6880/2025;033900001018;2027;30.500,00;03;Ordine pubblico e sicurezza;1;3;POLIZIA LOCALE E AMMINISTRATIVA - SPESE GENERALI - SPESE DI FUNZIONAMENTO - MANUTENZIONE ORDINARIA E RIPARAZIONI DI ATTREZZATURE - settore 048;exact
DD 6923/2025;001500002003;2025;58.364,80;01;Servizi istituzionali, generali e di gestione;11;3;DECENTRAMENTO E COORDINAMENTO CIRCOSCRIZIONI - PRESTAZIONI DI SERVIZI - Piano PEBA - settore 094;exact
DD 6923/2025;001500002003;2026;65.977,60;01;Servizi istituzionali, generali e di gestione;11;3;DECENTRAMENTO E COORDINAMENTO CIRCOSCRIZIONI - PRESTAZIONI DI SERVIZI - Piano PEBA - settore 094;exact
DD 6950/2025;033900001018;2026;24.278,00;03;Ordine pubblico e sicurezza;1;3;POLIZIA LOCALE E AMMINISTRATIVA - SPESE GENERALI - SPESE DI FUNZIONAMENTO - MANUTENZIONE ORDINARIA E RIPARAZIONI DI ATTREZZATURE - settore 048;exact
DD 6950/2025;033900001018;2027;24.278,00;03;Ordine pubblico e sicurezza;1;3;POLIZIA LOCALE E AMMINISTRATIVA - SPESE GENERALI - SPESE DI FUNZIONAMENTO - MANUTENZIONE ORDINARIA E RIPARAZIONI DI ATTREZZATURE - settore 048;exact
DD 6979/2025;118800000008;2025;5.846,24;01;Servizi istituzionali, generali e di gestione;8;2;APP. AVANZO ACCANTONAMENTI 1526 - ACQUISTO ATTREZZATURE TECNOLOGICHE HARDWARE SISTEMI DI TELECOMUNICAZIONE E SICUREZZA - settore 027;exact
DD 6991/2025;086300038001;2025;20.000,00;12;Diritti sociali, politiche sociali e famiglia;4;3;SERVIZI SOCIALI - PRESTAZIONI DI SERVIZI - PROGETTO SPECIALI F.A.M.I. - VEDASI CAP. 6620001 entrata - sett. 19;exact
DD 7001/2025;078400001007;2025;24.400,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;3;APP. AVANZO TRASFERIMENTI 1624 - VERDE PUBBLICO - ACQUISTO DI SERVIZI - LAVORI E MANUTENZIONI - settore 046;exact
DD 7001/2025;078400001007;2025;36.600,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;3;APP. AVANZO TRASFERIMENTI 1624 - VERDE PUBBLICO - ACQUISTO DI SERVIZI - LAVORI E MANUTENZIONI - settore 046;exact
DD 7004/2025;026900003001;2025;68.684,85;01;Servizi istituzionali, generali e di gestione;8;3;SISTEMI INFORMATIVI - ACQUISTO DI SERVIZI - SISTEMA INFORMATIVO COMUNALE - settore 027;exact
DD 7006/2025;026900003001;2025;20.746,28;01;Servizi istituzionali, generali e di gestione;8;3;SISTEMI INFORMATIVI - ACQUISTO DI SERVIZI - SISTEMA INFORMATIVO COMUNALE - settore 027;exact
DD 7049/2025;018300001002;2025;27.147,57;01;Servizi istituzionali, generali e di gestione;6;3;EDILIZIA SCOLASTICA - ACQUISTO DI SERVIZI - INCARICHI DI PROGETTAZIONE - settore 031;exact
DD 7066/2025;140800004001;2026;100.000,00;10;Trasporti e diritto alla mobilità;5;2;SUOLO E PARCHEGGI- POC METRO - PEDONALIZZAZIONE E RIQUALIFICAZIONE DELLA VIA COAZZE COMPRESA TRA VIA ALMESE E VIA SAFFI - VEDASI CAP. 032500010 ENTRATA - sett. 033;exact
DD 7090/2025;051400010005;2025;94.550,00;05;Tutela e valorizzazione dei beni e attività culturali;2;3;CULTURA - PRESTAZIONI DI SERVIZI - SERVIZI PER INIZIATIVE CULTURALI - settore 065;exact
DD 7090/2025;051400010005;2026;3.050,00;05;Tutela e valorizzazione dei beni e attività culturali;2;3;CULTURA - PRESTAZIONI DI SERVIZI - SERVIZI PER INIZIATIVE CULTURALI - settore 065;exact
DD 7115/2025;033820001002;2025;;03;Ordine pubblico e sicurezza;1;3;POLIZIA MUNICIPALE - ACQUISTO BENI DI CONSUMO - FORNITURE VESTIARIO E CALZATURE - settore 048;exact
DD 7119/2025;116300002002;2025;24.800,01;01;Servizi istituzionali, generali e di gestione;11;2;GESTIONE PARCO VEICOLI - MAGAZZINI E AUTORIMESSE - ACQUISTI - AUTOVEICOLI MOTOVEICOLI BICICLETTE ED ATTREZZATURE MECCANICHE VARIE - settore 055;exact
DD 712/2025;140380103001;;92.619,60;10;Trasporti e diritto alla mobilità;5;2;MANUTENZIONE STRAORDINARIA SUOLO - ATTRAVERSAMENTI PEDONALI VALLETTE - Settore 033;exact
DD 713/2025;026900008001;2025;;01;Servizi istituzionali, generali e di gestione;8;3;SISTEMI INFORMATIVI - ACQUISTO DI SERVIZI - SERVIZI DI ENDPOINT MANAGEMENT ASSISTENZA PDL - settore 027;exact
DD 7134/2025;078400001001;2025;2.287,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;3;VERDE PUBBLICO - ACQUISTO DI SERVIZI - LAVORI E MANUTENZIONI - settore 046;exact
DD 7134/2025;078400009001;2025;5.942,60;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;3;VERDE PUBBLICO - ACQUISTO DI SERVIZI - MANUTENZIONI URGENTI A SALVAGUARDIA DI ALBERATE ED AREE VERDI - settore 046;exact
DD 714/2025;003610002001;2025;169.287,20;01;Servizi istituzionali, generali e di gestione;1;3;GABINETTO DEL SINDACO - COORD. ATTIVITA' DI SUPPORTO AL CAPO GABINETTO - LOOK E SPONSORIZZAZIONI DELLA CITTA' - ATTIVITA' PROMOZIONALI URBANA DI LOOK E VARIE - settore 001;exact
DD 714/2025;003610002001;2025;1.889,82;01;Servizi istituzionali, generali e di gestione;1;3;GABINETTO DEL SINDACO - COORD. ATTIVITA' DI SUPPORTO AL CAPO GABINETTO - LOOK E SPONSORIZZAZIONI DELLA CITTA' - ATTIVITA' PROMOZIONALI URBANA DI LOOK E VARIE - settore 001;exact
DD 714/2025;003610002001;2025;472,45;01;Servizi istituzionali, generali e di gestione;1;3;GABINETTO DEL SINDACO - COORD. ATTIVITA' DI SUPPORTO AL CAPO GABINETTO - LOOK E SPONSORIZZAZIONI DELLA CITTA' - ATTIVITA' PROMOZIONALI URBANA DI LOOK E VARIE - settore 001;exact
DD 714/2025;003610002001;2025;183.875,96;01;Servizi istituzionali, generali e di gestione;1;3;GABINETTO DEL SINDACO - COORD. ATTIVITA' DI SUPPORTO AL CAPO GABINETTO - LOOK E SPONSORIZZAZIONI DELLA CITTA' - ATTIVITA' PROMOZIONALI URBANA DI LOOK E VARIE - settore 001;exact
DD 714/2025;003610002001;2025;2.049,77;01;Servizi istituzionali, generali e di gestione;1;3;GABINETTO DEL SINDACO - COORD. ATTIVITA' DI SUPPORTO AL CAPO GABINETTO - LOOK E SPONSORIZZAZIONI DELLA CITTA' - ATTIVITA' PROMOZIONALI URBANA DI LOOK E VARIE - settore 001;exact
DD 714/2025;003610002001;2025;512,44;01;Servizi istituzionali, generali e di gestione;1;3;GABINETTO DEL SINDACO - COORD. ATTIVITA' DI SUPPORTO AL CAPO GABINETTO - LOOK E SPONSORIZZAZIONI DELLA CITTA' - ATTIVITA' PROMOZIONALI URBANA DI LOOK E VARIE - settore 001;exact
DD 7180/2025;056000011001;2025;16.958,00;06;Politiche giovanili, sport e tempo libero;1;3;CENTRI SPORTIVI - ACQUISTO DI SERVIZI - SPESE PER PULIZIA E SMALTIMENTO RIFIUTI - S.R.E. IVA - Sett. 085 R. IVA;exact
DD 7182/2025;051400010005;2025;10.000,00;05;Tutela e valorizzazione dei beni e attività culturali;2;3;CULTURA - PRESTAZIONI DI SERVIZI - SERVIZI PER INIZIATIVE CULTURALI - settore 065;exact
DD 7182/2025;051400010005;2026;980,00;05;Tutela e valorizzazione dei beni e attività culturali;2;3;CULTURA - PRESTAZIONI DI SERVIZI - SERVIZI PER INIZIATIVE CULTURALI - settore 065;exact
DD 7220/2025;148200007001;2025;55.180,11;11;Soccorso civile;1;2;PROTEZIONE CIVILE- PN METRO PLUS - RIQUALIFICAZIONE CENTRO POLIFUNZIONALE PROTEZIONE CIVILE TO2.2.4.2.A - VEDASI CAP. 032500011 ENTRATA - Sett. 028;exact
DD 7228/2025;098700014003;2025;7.345,62;14;Sviluppo economico e competitività;2;3;COMMERCIO E MERCATI - ACQUISTO DI MATERIALI - MATERIALI VARI - settore 134;exact
DD 7229/2025;098700011001;2025;47.580,00;14;Sviluppo economico e competitività;2;3;COMMERCIO E MERCATI - ACQUISTO DI BENI E SERVIZI - ATTIVITA' DI PROMOZIONE DEL COMMERCIO - SETT. 134;exact
DD 7232/2025;020000015001;2025;7.911,09;01;Servizi istituzionali, generali e di gestione;11;3;GESTIONE PARCO VEICOLI - ACQUISTO DI SERVIZI - ACQUISTO VETROFANIE PER VEICOLI, BOLLETTARI E VARIE PER GESTIONE AUTOPARCO - settore 055;exact
DD 7238/2025;063320005002;2025;31.720,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;1;3;PONTI - VIE D'ACQUA - INFRASTRUTTURE - ACQUISTO DI BENI E SERVIZI - ALTRE PRESTAZIONI PROFESSIONALI - settore 034;exact
DD 7242/2025;097200043001;2025;9.000,00;14;Sviluppo economico e competitività;3;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI NEBA INTERREG EUROPE -CUP C19G24000000006 - VEDASI CAP.012500077 -Sett. 068 1531;exact
DD 7245/2025;034300028001;2026;8.271,60;03;Ordine pubblico e sicurezza;2;3;POLIZIA MUNICIPALE - PRESTAZIONI DI SERVIZI - LICENZE SOFTWARE - SETT. 048;exact
DD 7248/2025;034300024001;2025;;03;Ordine pubblico e sicurezza;1;3;P0LIZIA MUNICIPALE - PRESTAZIONI DI SERVIZI -PROGETTO PREVENZIONE E CONTRASTO TRUFFE AGLI ANZIANI - VEDASI CAP. 6610002 ENTRATA - settore 048;exact
DD 7251/2025;026900003001;2025;13.993,80;01;Servizi istituzionali, generali e di gestione;8;3;SISTEMI INFORMATIVI - ACQUISTO DI SERVIZI - SISTEMA INFORMATIVO COMUNALE - settore 027;exact
DD 7260/2025;028100001002;2025;29.399,47;01;Servizi istituzionali, generali e di gestione;6;3;APP. AVANZO TRASFERIMENTI 1387-EDIFICI COMUINALI - MANUTENZIONE ORDINARIA E RIPARAZIONE DEI BENI IMMOBILI- VEDASI CAP 6800012 E - 1387- Sett. 030;exact
DD 7288/2025;046150009001;2025;17.160,00;04;Istruzione e diritto allo studio;6;3;PROGETTI EDUCATIVI - PRESTAZIONI DI SERVIZI - TRASPORTI - S.R.E. IVA - settore 007 - R.IVA;exact
DD 7295/2025;034300042002;2025;;03;Ordine pubblico e sicurezza;2;3;POLIZIA LOCALE - ACQUISTO DI BENI E SERVIZI - PROGETTO MOBILITA' SICURA - CAMPAGNA COMUNICAZIONE- VEDASI CAP. 015400013 ENTRATA - Sett. 048 1629;exact
