cig;cig_accordo_quadro;numero_gara;oggetto_gara;importo_complessivo_gara;n_lotti_componenti;oggetto_lotto;importo_lotto;oggetto_principale_contratto;stato;settore;luogo_istat;provincia;data_pubblicazione;data_scadenza_offerta;cod_tipo_scelta_contraente;tipo_scelta_contraente;cod_modalita_realizzazione;modalita_realizzazione;codice_ausa;cf_amministrazione_appaltante;denominazione_amministrazione_appaltante;sezione_regionale;id_centro_costo;denominazione_centro_costo;anno_pubblicazione;mese_pubblicazione;cod_cpv;descrizione_cpv;flag_prevalente;COD_MOTIVO_CANCELLAZIONE;MOTIVO_CANCELLAZIONE;DATA_CANCELLAZIONE;DATA_ULTIMO_PERFEZIONAMENTO;COD_MODALITA_INDIZIONE_SPECIALI;MODALITA_INDIZIONE_SPECIALI;COD_MODALITA_INDIZIONE_SERVIZI;MODALITA_INDIZIONE_SERVIZI;DURATA_PREVISTA;COD_STRUMENTO_SVOLGIMENTO;STRUMENTO_SVOLGIMENTO;FLAG_URGENZA;COD_MOTIVO_URGENZA;MOTIVO_URGENZA;FLAG_DELEGA;FUNZIONI_DELEGATE;CF_SA_DELEGANTE;DENOMINAZIONE_SA_DELEGANTE;CF_SA_DELEGATA;DENOMINAZIONE_SA_DELEGATA;IMPORTO_SICUREZZA;TIPO_APPALTO_RISERVATO;CUI_PROGRAMMA;FLAG_PREV_RIPETIZIONI;COD_IPOTESI_COLLEGAMENTO;IPOTESI_COLLEGAMENTO;CIG_COLLEGAMENTO;COD_ESITO;ESITO;DATA_COMUNICAZIONE_ESITO;FLAG_PNRR_PNC;n_aggiudicazioni;agg_importo_aggiudicazione;agg_data_aggiudicazione_definitiva;agg_esito;agg_criterio_aggiudicazione;agg_ribasso_aggiudicazione;agg_num_imprese_offerenti;agg_num_imprese_invitate;agg_num_imprese_richiedenti;agg_id_aggiudicazione;n_aggiudicatari;aggiudicatario_cf;aggiudicatario_denominazione;aggiudicatario_ruolo;aggiudicatari_tutti;dd_numeri;n_dd
B7BF1FA952;;CONSIP_RDO_5530513;FORNITURA 5 GAZEBO CON MANTOVANE PERSONALIZZATE;6229.51;1;FORNITURA 5 GAZEBO CON MANTOVANE PERSONALIZZATE;6229.51;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-07-24;2025-07-23;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1F8543BE-C2C1-4B43-956C-F7BB5FFCADBD;08 - AREA 4;2025;7;39154100-7;STAND PER ESPOSIZIONI;1;;;;2025-07-23;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-07-23;0;1;6229.51;2025-07-23;AGGIUDICATA;;0.0;;;;17239171;1;BNCGUO68B22L219S;VENTURELLO DI BIANCIOTTO GEOM. UGO;OPERATORE ECONOMICO MONOSOGGETTIVO;"VENTURELLO DI BIANCIOTTO GEOM. UGO (BNCGUO68B22L219S; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 4609/2025;1
B7B022D585;;CONSIP_RDO_5521764;SERVIZIO DI IDEAZIONE E ORGANIZZAZIONE DI EVENTI COLLATERALI DI ANIMAZIONE E PROGRAMMA CULTURALE IN OCCASIONE DELLE NITTO ATP FINALS 2025 TORINO;150000.0;1;SERVIZIO DI IDEAZIONE E ORGANIZZAZIONE DI EVENTI COLLATERALI DI ANIMAZIONE E PROGRAMMA CULTURALE IN OCCASIONE DELLE NITTO ATP FINALS 2025 TORINO;150000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-07-17;2025-09-16;4;PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;7;79952000-2;SERVIZI DI ORGANIZZAZIONE DI EVENTI;1;;;;2025-07-17;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;LA PARTECIPAZIONE NON È RISERVATA.;;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;1.0;AGGIUDICATA;2025-10-30;0;1;139500.0;2025-10-22;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: COMPETIZIONE SOLO IN BASE A CRITERI QUALITATIVI;7.0;2;;;18372515;1;12456860019;CONSISTE S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"CONSISTE S.R.L. (12456860019; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5562/2025|DD 6468/2025;2
B78E8C9D81;;CONSIP_RDO_5453949;AFFIDAMENTO MEDIANTE IL RICORSO AL MEPA PER LA FORNITURA DI BIANCHERIA MONOUSO PER ASILI NIDO E SCUOLE MATERNE MUNICIPALI PER L'ANNO 2025.;26650.14;1;FORNITURA BIANCHERIA MONOUSO;26650.14;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-07-08;2025-07-07;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;7;18424300-0;GUANTI MONOUSO;1;;;;2025-07-07;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-07-07;0;1;26650.14;2025-07-07;AGGIUDICATA;;0.0;;;;17050476;1;00667690044;LA CASALINDA S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"LA CASALINDA S.R.L. (00667690044; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 4168/2025;1
B7EE27E82E;;CONSIP_RDO_5553749;SERVIZIO DI SOSTEGNO NIDI IN APPALTO- 2025/2026- NIDO D'INFANZIA VIA BALBO - LOTTO 5;11969.87;1;SERVIZIO SOSTEGNO NIDI IN APPALTO - NIDO VIA BALBO;11969.87;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-08;2025-08-07;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;8;85320000-8;SERVIZI SOCIALI;1;;;;2025-08-07;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-08-07;0;1;11969.87;2025-08-07;AGGIUDICATA;;0.0;;;;17426347;1;10792460015;CONSORZIO TORINO INFANZIA SOCIETA' COOPERATIVA SOCIALE -O.N.L.U.S ABBREVIABILE IN C.T.I. SOC. COOP. SOCIALE - O.N.L.U.S.;OPERATORE ECONOMICO MONOSOGGETTIVO;"CONSORZIO TORINO INFANZIA SOCIETA' COOPERATIVA SOCIALE -O.N.L.U.S ABBREVIABILE IN C.T.I. SOC. COOP. SOCIALE - O.N.L.U.S. (10792460015; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5174/2025;1
B7F7A5ECF7;;CONSIP_RDO_5569374;SERVIZIO DI PRONTO INTERVENTO E MANUTENZIONE DEGLI ARREDI DELLE AREE VERDI DELLA CIRCOSCRIZIONE 7;49180.33;1;SERVIZIO DI PRONTO INTERVENTO E MANUTENZIONE DEGLI ARREDI DELLE AREE VERDI DELLA CIRCOSCRIZIONE 7. ANNI 2025-2026;49180.33;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-13;2025-08-12;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;8;77311000-3;SERVIZI DI MANUTENZIONE DI GIARDINI ORNAMENTALI O RICREATIVI;1;;;;2025-08-12;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-08-12;0;1;49180.33;2025-08-12;AGGIUDICATA;;0.0;;;;17459978;1;07635400018;L'ANGOLO VERDE S.N.C. DI PADALINO STEFANO & BERRUTO MARIO;OPERATORE ECONOMICO MONOSOGGETTIVO;"L'ANGOLO VERDE S.N.C. DI PADALINO STEFANO & BERRUTO MARIO (07635400018; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5052/2025;1
B7F4AF7ED8;;CONSIP_RDO_5562683;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO GLI AMICI DI PIMPA;15290.0;1;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO GLI AMICI DI PIMPA;15290.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-12;2025-08-11;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;8;85320000-8;SERVIZI SOCIALI;1;;;;2025-08-11;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-08-11;0;1;15290.0;2025-08-11;AGGIUDICATA;;0.0;;;;17451168;1;08030090016;ASS.I.S.TE - ASSISTENZE INTEGRATIVE SOCIO SANITARIE PIEMONTE - SOCIETA' COOPERATIVA SOCIALE SIGLABILE ASS.I.S.TE - S.C.S.;OPERATORE ECONOMICO MONOSOGGETTIVO;"ASS.I.S.TE - ASSISTENZE INTEGRATIVE SOCIO SANITARIE PIEMONTE - SOCIETA' COOPERATIVA SOCIALE SIGLABILE ASS.I.S.TE - S.C.S. (08030090016; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5171/2025;1
B7EFCB5A45;;G00835-c3325f0c-2d27-4028-82f8-da94e6620e33;AFFIDAMENTO DIRETTO G00835 - SERVIZIO DI PICCOLA MANUTENZIONE SUI FABBRICATI DELLA CIRC. 8 ANNI 2025-2026;65573.77;1;AFFIDAMENTO DIRETTO G00835 - SERVIZIO DI PICCOLA MANUTENZIONE SUI FABBRICATI DELLA CIRC. 8 ANNI 2025-2026;65573.77;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-11;2025-08-08;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;8;50800000-3;SERVIZI DI RIPARAZIONE E MANUTENZIONE VARI;1;;;;2025-08-08;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-08-08;0;1;65573.77;2025-08-07;AGGIUDICATA;;0.0;;;;17432394;1;ZPPFNC65E01L219F;ZAPPAVIGNA FRANCO;OPERATORE ECONOMICO MONOSOGGETTIVO;"ZAPPAVIGNA FRANCO (ZPPFNC65E01L219F; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5539/2025|DD 8288/2025|DD 8718/2025;3
B7EF9AD9E5;;CONSIP_RDO_5543957;SERVIZIO DI ASSISTENZA BAGNANTI PISCINE LIDO E AVERSA AGOSTO-DICEMBRE 2025;56907.51;1;SERVIZIO DI ASSISTENZA BAGNANTI PRESSO LE PISCINE LIDO E AVERSA;56907.51;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-11;2025-08-08;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;8;92600000-7;SERVIZI SPORTIVI;1;;;;2025-08-08;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-08-08;0;1;56907.51;2025-08-01;AGGIUDICATA;;0.0;;;;17431634;1;97503100014;UNIONE SPORTIVA ACLI;OPERATORE ECONOMICO MONOSOGGETTIVO;"UNIONE SPORTIVA ACLI (97503100014; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5037/2025;1
B809B8BFA0;;CONSIP_RDO_5562755;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO L'ANGIOLETTO DI VIA CAPRERA;15290.0;1;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO L'ANGIOLETTO DI VIA CAPRERA;15290.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-27;2025-08-26;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;8;85320000-8;SERVIZI SOCIALI;1;;;;2025-08-26;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-08-26;0;1;15290.0;2025-08-26;AGGIUDICATA;;0.0;;;;17524836;1;07713080013;L'ANGIOLETTO S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"L'ANGIOLETTO S.R.L. (07713080013; OPERATORE ECONOMICO MONOSOGGETTIVO)";;0
B7F73DAC7D;;CONSIP_RDO_5552176;SERVIZIO DI ESECUZIONE DELLE ATTIVITA' FUNZIONALI ALLA FRUIZIONE E ALLA GESTIONE DELLE RACCOLTE DEI CONTENUTI DIGITALIZZATI DELLE BIBLIOTECHE CIVICHE TORINESI MEDIANTE UNA INFRASTRUTTURA INTEGRATA CON IL GESTIONALE CLAVIS/DISCOVERY NG CERTIFICATA ACN E ALL'INTEGRAZIONE DEI GESTIONALI CLAVIS/DISCOVERY NG DELLE BIBLIOTECHE CIVICHE TORINESI E DEL SISTEMA BIBLIOTECARIO DELL'AREA METROPOLITANA;12500.0;1;ESECUZIONE ATTIVITA' FUNZIONALI ALLA FRUIZIONE E ALLA GESTIONE DELLE RACCOLTE DEI CONTENUTI DIGITALIZZATI DELLE BIBLIOTECHE CIVICHE TORINESI MEDIANTE INFRASTRUTTURA INTEGRATA CON GESTIONALE CLAVIS/DISCOVERY NG CERTIFICATA ACN E INTEGRAZIONE DEI GESTIONALI CLAVIS/DISCOVERY NG DELLE BIBLIOTECHE CIVICHE TORINESI E DEL SISTEMA BIBLIOTECARIO DELL'AREA METROPOLITANA;12500.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-13;2025-08-12;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;8;72268000-1;SERVIZI DI FORNITURA DI SOFTWARE;1;;;;2025-08-12;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-08-12;1;1;12500.0;2025-08-22;AGGIUDICATA;;0.0;;;;17458819;1;01162350290;COMPERIO S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"COMPERIO S.R.L. (01162350290; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5411/2025;1
B7EE48654D;;CONSIP_RDO_5552917;INCARICO PROFESSIONALE DI COORDINATORE DELLA SICUREZZA IN FASE DI ESECUZIONE - CSE PARCO SANGONE - LOTTO A - SUB AMBITO 1 - CODICE OPERA 4564 -;13970.15;1;INCARICO PROFESSIONALE DI COORDINATORE DELLA SICUREZZA IN FASE DI ESECUZIONE - CSE PARCO SANGONE - LOTTO A - SUB AMBITO 1 - CODICE OPERA 4564 -;13970.15;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-08;2025-08-07;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;8;79417000-0;SERVIZI DI CONSULENZA IN MATERIA DI SICUREZZA;1;;;;2025-08-07;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-08-07;0;1;13970.15;2025-09-01;AGGIUDICATA;;0.0;;;;17426976;1;11922890014;STUDIO P CUBE TECNICO ASSOCIATO DI GEOM.GIAN CARLO PRETTE E ARCH.PAOLO DIANA;OPERATORE ECONOMICO MONOSOGGETTIVO;"STUDIO P CUBE TECNICO ASSOCIATO DI GEOM.GIAN CARLO PRETTE E ARCH.PAOLO DIANA (11922890014; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5045/2025|DD 7677/2025;2
B809816550;;CONSIP_RDO_5575698;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO MINI CASA DEI BIMBI;15290.0;1;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO MINI CASA DEI BIMBI;15290.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-27;2025-08-26;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;8;85320000-8;SERVIZI SOCIALI;1;;;;2025-08-26;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-08-26;0;1;15290.0;2025-08-26;AGGIUDICATA;;0.0;;;;17523983;1;10635270019;MINI CASA DEI BIMBI S.N.C. DI MANGANI PATRIZIA & C.;OPERATORE ECONOMICO MONOSOGGETTIVO;"MINI CASA DEI BIMBI S.N.C. DI MANGANI PATRIZIA & C. (10635270019; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5169/2025;1
B8002A1F53;;CONSIP_RDO_5572748;SERVIZIO TECNICO PER IL COORDINAMENTO DELLA SICUREZZA IN ESECUZIONE NELL'AMBITO DELL'INTERVENTO DI MANUTENZIONE STRAORDINARIA EDIFICI DI INTERESSE CULTURALE, MONUMENTI E FONTANE MONUMENTALI ANNO 2024 (C.I.A. 5113 CUP C12F23000090004);12225.39;1;SERVIZIO TECNICO PER IL COORDINAMENTO DELLA SICUREZZA IN ESECUZIONE NELL'AMBITO DELL'INTERVENTO DI MANUTENZIONE STRAORDINARIA EDIFICI DI INTERESSE CULTURALE, MONUMENTI E FONTANE MONUMENTALI ANNO 2024 (C.I.A. 5113 CUP C12F23000090004);12225.39;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-21;2025-08-20;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;8;79417000-0;SERVIZI DI CONSULENZA IN MATERIA DI SICUREZZA;1;;;;2025-08-20;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-08-20;0;1;12225.39;2025-08-20;AGGIUDICATA;;0.0;;;;17488538;1;VRNPTR69H04L219Z;VERONESE                 PIETRO;OPERATORE ECONOMICO MONOSOGGETTIVO;"VERONESE                 PIETRO (VRNPTR69H04L219Z; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5816/2025;1
B7F3F61F39;;CONSIP_RDO_5553969;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO PAPAVERI E PAPERE;68787.9;1;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO PAPAVERI E PAPERE;68787.9;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-12;2025-08-11;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;8;85320000-8;SERVIZI SOCIALI;1;;;;2025-08-11;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-08-11;0;1;68787.9;2025-08-11;AGGIUDICATA;;0.0;;;;17448428;1;09266890012;JOY 2 S.A.S. DI ALESSANDRO RAZZANO & C.;OPERATORE ECONOMICO MONOSOGGETTIVO;"JOY 2 S.A.S. DI ALESSANDRO RAZZANO & C. (09266890012; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5064/2025;1
B7DD5EB5C3;;CONSIP_RDO_5536897;SERVIZIO DI ASSISTENZA IN SEZIONE E FORNITURA DI MATERIALE IGIENICO SANITARIO, PULIZIA E PICCOLA MANUTENZIONE PRESSO IL POLO SPERIMENTALE 0/6 SITO IN VIA ROVEDA 35/1;90775.44;1;SERVIZIO DI ASSISTENZA IN SEZIONE E FORNITURA DI MATERIALE IGIENICO SANITARIO, PULIZIA E PICCOLA MANUTENZIONE PRESSO IL POLO SPERIMENTALE 0/6 SITO IN VIA ROVEDA 35/1;90775.44;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-04;2025-08-01;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;8;85320000-8;SERVIZI SOCIALI;1;;;;2025-08-01;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-08-01;0;1;90775.44;2025-08-01;AGGIUDICATA;;0.0;;;;17354808;1;03201740168;OR.S.A. SOCIETA' COOPERATIVA SOCIALE;OPERATORE ECONOMICO MONOSOGGETTIVO;"OR.S.A. SOCIETA' COOPERATIVA SOCIALE (03201740168; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5179/2025;1
B7F1C2C17A;;CONSIP_RDO_5555983;OPERE DI COMPLETAMENTO DELLO SKATEPARK DEL PARCO DORA - AREA VALDOCCO NORD - CUP C11G24000070005. AFFIDAMENTO PER PROGETTAZIONE ESECUTIVA (PRIMA FASE)/DIREZIONE LAVORI (SECONDA FASE OPZIONALE);58393.47;1;OPERE DI COMPLETAMENTO DELLO SKATEPARK DEL PARCO DORA - AREA VALDOCCO NORD - CUP C11G24000070005. AFFIDAMENTO PER PROGETTAZIONE ESECUTIVA (PRIMA FASE)/DIREZIONE LAVORI (SECONDA FASE OPZIONALE);58393.47;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-11;2025-08-08;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;8;71000000-8;SERVIZI ARCHITETTONICI, DI COSTRUZIONE, INGEGNERIA E ISPEZIONE;1;;;;2025-08-08;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-08-08;0;1;58393.47;2025-09-08;AGGIUDICATA;;0.0;;;;17440015;1;DLPPTR90T20L219N;DE LA PIERRE DES AMBROIS PIETRO;OPERATORE ECONOMICO MONOSOGGETTIVO;"DE LA PIERRE DES AMBROIS PIETRO (DLPPTR90T20L219N; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5628/2025;1
B7EE1A76C2;;CONSIP_RDO_5553104;SERVIZIO DI SOSTEGNO NIDI IN APPALTO- 2025/2026- NIDO D'INFANZIA CORSO SICILIA;11969.87;1;SERVIZIO SOSTEGNO NIDI IN APPALTO - NIDO CORSO SICILIA;11969.87;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-08;2025-08-07;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;8;85320000-8;SERVIZI SOCIALI;1;;;;2025-08-07;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-08-07;0;1;11969.87;2025-08-07;AGGIUDICATA;;0.0;;;;17426523;1;10792460015;CONSORZIO TORINO INFANZIA SOCIETA' COOPERATIVA SOCIALE -O.N.L.U.S ABBREVIABILE IN C.T.I. SOC. COOP. SOCIALE - O.N.L.U.S.;OPERATORE ECONOMICO MONOSOGGETTIVO;"CONSORZIO TORINO INFANZIA SOCIETA' COOPERATIVA SOCIALE -O.N.L.U.S ABBREVIABILE IN C.T.I. SOC. COOP. SOCIALE - O.N.L.U.S. (10792460015; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5173/2025;1
B7DD1A1BA8;;CONSIP_RDO_5536567;SERVIZI ATTI ALLA PREDISPOSIZIONE DELLA VENUE SPORTIVA DEL PALAVELA IN OCCASIONE DELL'EVENTO SPORTIVO FIPAV CUP MEN ELITE 29-31 AGOSTO 2025.;24590.16;1;ALLESTIMENTI PER EVENTO FIPAV;24590.16;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-08-04;2025-08-01;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;8;79952000-2;SERVIZI DI ORGANIZZAZIONE DI EVENTI;1;;;;2025-08-01;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-08-01;0;1;24590.16;2025-08-08;AGGIUDICATA;;0.0;;;;17353669;1;09449780015;PARCOLIMPICO S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"PARCOLIMPICO S.R.L. (09449780015; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5024/2025;1
