cig;cig_accordo_quadro;numero_gara;oggetto_gara;importo_complessivo_gara;n_lotti_componenti;oggetto_lotto;importo_lotto;oggetto_principale_contratto;stato;settore;luogo_istat;provincia;data_pubblicazione;data_scadenza_offerta;cod_tipo_scelta_contraente;tipo_scelta_contraente;cod_modalita_realizzazione;modalita_realizzazione;codice_ausa;cf_amministrazione_appaltante;denominazione_amministrazione_appaltante;sezione_regionale;id_centro_costo;denominazione_centro_costo;anno_pubblicazione;mese_pubblicazione;cod_cpv;descrizione_cpv;flag_prevalente;COD_MOTIVO_CANCELLAZIONE;MOTIVO_CANCELLAZIONE;DATA_CANCELLAZIONE;DATA_ULTIMO_PERFEZIONAMENTO;COD_MODALITA_INDIZIONE_SPECIALI;MODALITA_INDIZIONE_SPECIALI;COD_MODALITA_INDIZIONE_SERVIZI;MODALITA_INDIZIONE_SERVIZI;DURATA_PREVISTA;COD_STRUMENTO_SVOLGIMENTO;STRUMENTO_SVOLGIMENTO;FLAG_URGENZA;COD_MOTIVO_URGENZA;MOTIVO_URGENZA;FLAG_DELEGA;FUNZIONI_DELEGATE;CF_SA_DELEGANTE;DENOMINAZIONE_SA_DELEGANTE;CF_SA_DELEGATA;DENOMINAZIONE_SA_DELEGATA;IMPORTO_SICUREZZA;TIPO_APPALTO_RISERVATO;CUI_PROGRAMMA;FLAG_PREV_RIPETIZIONI;COD_IPOTESI_COLLEGAMENTO;IPOTESI_COLLEGAMENTO;CIG_COLLEGAMENTO;COD_ESITO;ESITO;DATA_COMUNICAZIONE_ESITO;FLAG_PNRR_PNC
B8472E8EDF;;CONSIP_RDO_5605595;AFFIDAMENTO DI SERVIZI DI INGEGNERIA PER LA VALUTAZIONE ENERGETICA PRELIMINARE, VALUTAZIONE DEL RISCHIO INCENDIO PRELIMINARE E FINALE, PROGETTAZIONE DI FATTIBILITÀ TECNICO ECONOMICA ED ESECUTIVA DEGLI IMPIANTI , IL SUPPORTO ALLA DIREZIONE LAVORI PER LE OPERE ANTINCENDIO E LA DIREZIONE OPERATIVA CON FUNZIONE DI DIRETTORE DEI LAVORI ED ISPETTORE DI CANTIERE DELLE OPERE IMPIANTISTICHE PER LA RIQUALIFICAZIONE DELL'EDIFICIO DI VIA BERNARDINO LUINI 195 E DELL'AREA ESTERNA DI PERTINENZA;69580.64;1;SERVIZIO DI INGEGNERIA PER LA VALUTAZIONE ENERGETICA PRELIMINARE, VALUTAZIONE DEL RISCHIO INCENDIO PRELIMINARE E FINALE, PROGETTAZIONE DI FATTIBILITA' TECNICO-ECONOMICA ED ESECUTIVA DEGLI IMPIANTI, IL SUPPORTO ALLA D.L. PER LE OPERE ANTINCENDIO E LA DIREZIONE OPERATIVA CON FUNZIONI DI D.L. ED ISPETTORE DI CANTIERE DELLE OPERE IMPIANTISTICHE, PER LA RIQUALIFICAZIONE DIELL'EDIFICIO DI VIA LUINI 195 E DELL'AREA ESTERNA DI PERTINENZA;69580.64;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-18;2025-09-17;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1F8543BE-C2C1-4B43-956C-F7BB5FFCADBD;08 - AREA 4;2025;9;71323200-0;SERVIZI DI PROGETTAZIONE TECNICA DI IMPIANTI;1;;;;2025-09-17;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-09-17;0
B8415F2826;;G00853-2a1a224e-d866-456c-bb66-b892ee410683;PROCEDURA NEGOZIATA N.41/2025 - MANUTENZIONE ORDINARIA MERCATI - ANNO 2026 - CODICE OPERA 5166 - CPV: 45213142-0 - CUI: L00514490010202600578 - NUTS: ITC11.;335721.76;1;PROCEDURA NEGOZIATA N.41/2025 - MANUTENZIONE ORDINARIA MERCATI - ANNO 2026 - CODICE OPERA 5166 - CPV: 45213142-0 - CUI: L00514490010202600578 - NUTS: ITC11.;335721.76;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-16;2025-10-08;4;PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;9;45213142-0;LAVORI DI COSTRUZIONE DI MERCATI ALL'APERTO;1;;;;2025-09-16;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;9378.64;LA PARTECIPAZIONE NON È RISERVATA.;L00514490010202600578;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;1.0;AGGIUDICATA;2025-11-27;0
B83EDCB5A7;;CONSIP_RDO_5613656;RICHIESTA DI OFFERTA PER FORMAZIONE IN TEMA DI LA TRASFORMAZIONE CULTURALE DELLA P.A.;24640.0;1;REALIZZAZIONE DELLA FORMAZIONE LA TRASFORMAZIONE CULTURALE NELLA PA;24640.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-16;2025-09-15;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;9;80511000-9;SERVIZI DI FORMAZIONE DEI DIPENDENTI;1;;;;2025-09-15;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-09-15;0
B8390ADDE7;;G00852-93331181-8d57-448f-8eef-f2644c527b80;PROCEDURA NEGOZIATA N. 43/2025 - MANUTENZIONE ORDINARIA PER INTERVENTI SU COMPONENTI EDILIZI DEGLI EDIFICI SCOLASTICI COMUNALI - ANNO 2026. LOTTI 1-2-3-4. C.O. 5179 - CPV 45262522-6 - CUI L00514490010202600549 - NUTS ITC11;842987.8;4;AREA NORD;210746.95;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-12;2025-09-30;4;PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;9;45262522-6;LAVORI EDILI;1;;;;2025-09-12;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;4000.0;LA PARTECIPAZIONE NON È RISERVATA.;L00514490010202600549;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;1.0;AGGIUDICATA;2025-11-20;0
B86452603A;;G00860-79295ce9-22fd-4468-8a36-acfc4efe932b;PROCEDURA APERTA N. 45/2025 PER MANUTENZIONE ORDINARIA E PRONTO INTERVENTO SULLE PAVIMENTAZIONI DELLE STRADE, MARCIAPIEDI E PIAZZE DELLA CITTÀ ANNI 2026-2027, 9 LOTTI - C.O.: 5261/2025 - CUI: L00514490010202600653 - CPV: 45233141-9 - NUTS: ITC11;5537601.74;9;MANUTENZIONE ORDINARIA CIRC. 5 - 6;469387.95;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-26;2025-10-29;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;9;45233141-9;LAVORI DI MANUTENZIONE STRADALE;1;;;;2025-09-25;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;10759.87;LA PARTECIPAZIONE NON È RISERVATA.;L00514490010202600653;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B84806E7D0;;G00855-ebbc8a61-b43e-4e36-adb9-f717dcc7e3ca;PROCEDURA NEGOZIATA CON PREVIA INDAGINE DI MERCATO N. 39/2025 - MANUTENZIONE ORDINARIA IMPIANTI TECNOLOGICI DELLE PISCINE - ANNO 2026 - C.O.: 5168 - CPV: 45212290-5 - CUI: L00514490010202600580 - NUTS: ITC11;190548.27;1;PROCEDURA NEGOZIATA CON PREVIA INDAGINE DI MERCATO N. 39/2025 - MANUTENZIONE ORDINARIA IMPIANTI TECNOLOGICI DELLE PISCINE - ANNO 2026 - C.O.: 5168 - CPV: 45212290-5 - CUI: L00514490010202600580 - NUTS: ITC11;190548.27;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-18;2025-10-27;23;PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI);1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;9;45212290-5;RIPARAZIONE E MANUTENZIONE DI IMPIANTI SPORTIVI;1;;;;2025-09-17;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;3688.22;LA PARTECIPAZIONE NON È RISERVATA.;L00514490010202600580;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;1.0;AGGIUDICATA;2025-12-04;0
B82B7E8BA2;;CONSIP_RDO_5587844;AFF. DIRETTO (ART. 50 C.1 LETT. B) D.LGS. 36/2023) PER ACQUISTO TERMOCAMERA;7754.14;1;AFF. DIRETTO (ART. 50 C.1 LETT. B) D.LGS. 36/2023) PER ACQUISTO TERMOCAMERA;7754.14;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-10;2025-09-09;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;9;33111640-9;TERMOGRAFI;1;;;;2025-09-09;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-09-09;0
B86B5FF02F;;CONSIP_RDO_5649770;SERVIZIO DI STAMPA DI MANIFESTI PER AFFISSIONI E DEPLIANT PER LA CAMPAGNA DI PROMOZIONE DEL COMMERCIO.;7595.0;1;SERVIZIO DI STAMPA MANIFESTI E DEPLIANT;7595.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-30;2025-09-29;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;9;79800000-2;SERVIZI DI STAMPA E AFFINI;1;;;;2025-09-29;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-09-29;0
B864521C16;;G00860-79295ce9-22fd-4468-8a36-acfc4efe932b;PROCEDURA APERTA N. 45/2025 PER MANUTENZIONE ORDINARIA E PRONTO INTERVENTO SULLE PAVIMENTAZIONI DELLE STRADE, MARCIAPIEDI E PIAZZE DELLA CITTÀ ANNI 2026-2027, 9 LOTTI - C.O.: 5261/2025 - CUI: L00514490010202600653 - CPV: 45233141-9 - NUTS: ITC11;5537601.74;9;PRONTO INTERVENTO DIURNO FERIALE CIRC. 1 - 2;780939.92;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-26;2025-10-29;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;9;45233141-9;LAVORI DI MANUTENZIONE STRADALE;1;;;;2025-09-25;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;17901.64;LA PARTECIPAZIONE NON È RISERVATA.;L00514490010202600653;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B86C6D54E7;;CONSIP_UNBOUND_1759141498800;SERVIZIO DI ABILITAZIONE TECNOLOGICA DEL LIVING LAB (LL) TOMOVE;1256551.4;1;SERVIZIO DI ABILITAZIONE TECNOLOGICA DEL LIVING LAB (LL) TOMOVE;1256551.4;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-30;2025-09-29;25;AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE;999;ND;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;D8716CEB-8A16-4660-B8B8-04D3600B1B36;04 - DIRETTORE GENERALE;2025;9;73120000-9;SERVIZI DI SVILUPPO SPERIMENTALE;1;;;;2025-09-29;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-09-29;0
B82F881A66;;CONSIP_RDO_5594028;SERVIZIO DI REVISIONE DEL LOGOTIPO DELLE RESIDENZE REALI SABAUDE CON REDAZIONE MANUALE D'USO E INSERIMENTO DEL NUOVO PAYOFF;33800.0;1;SERVIZIO DI REVISIONE DEL LOGOTIPO DELLE RESIDENZE REALI SABAUDE CON REDAZIONE MANUALE D'USO E INSERIMENTO DEL NUOVO PAYOFF;33800.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-11;2025-09-10;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;9;79342000-3;SERVIZI DI MARKETING;1;;;;2025-09-10;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-09-10;0
B848418DDE;;G00854-1e844c4a-37f9-45e6-9e88-0e088bd95b62;PROCEDURA NEGOZIATA G00854. CONCESSIONE DELLA GESTIONE SOCIALE IN REGIME DI CONVENZIONE DELL'IMPIANTO SPORTIVO COMUNALE SITO IN STRADA DEL BRAMAFAME 41/8.;45612.0;1;PROCEDURA NEGOZIATA G00854. CONCESSIONE DELLA GESTIONE SOCIALE IN REGIME DI CONVENZIONE DELL'IMPIANTO SPORTIVO COMUNALE SITO IN STRADA DEL BRAMAFAME 41/8.;45612.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-18;2025-11-10;23;PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI);1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;9;92610000-0;SERVIZI DI GESTIONE DI IMPIANTI SPORTIVI;1;;;;2025-09-17;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;LA PARTECIPAZIONE NON È RISERVATA.;;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B8249E41FA;;CONSIP_RDO_5597905;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO LE BIRBE;61160.0;1;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO LE BIRBE;61160.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-08;2025-09-05;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;9;85320000-8;SERVIZI SOCIALI;1;;;;2025-09-05;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-09-05;0
B824E6BE66;;CONSIP_RDO_5595716;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO DI DODO;45870.0;1;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO DI DODO;45870.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-08;2025-09-05;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;9;85320000-8;SERVIZI SOCIALI;1;;;;2025-09-05;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-09-05;0
B8645281E0;;G00860-79295ce9-22fd-4468-8a36-acfc4efe932b;PROCEDURA APERTA N. 45/2025 PER MANUTENZIONE ORDINARIA E PRONTO INTERVENTO SULLE PAVIMENTAZIONI DELLE STRADE, MARCIAPIEDI E PIAZZE DELLA CITTÀ ANNI 2026-2027, 9 LOTTI - C.O.: 5261/2025 - CUI: L00514490010202600653 - CPV: 45233141-9 - NUTS: ITC11;5537601.74;9;MANUTENZIONE ORDINARIA CIRC. 7 - 8;469387.95;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-26;2025-10-29;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;9;45233141-9;LAVORI DI MANUTENZIONE STRADALE;1;;;;2025-09-25;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;10759.87;LA PARTECIPAZIONE NON È RISERVATA.;L00514490010202600653;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B82C5D2718;;CONSIP_RDO_5607507;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO PICCOLO PRINCIPE VIA BEAULARD;65438.01;1;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO PICCOLO PRINCIPE VIA BEAULARD;65438.01;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-10;2025-09-09;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;9;85320000-8;SERVIZI SOCIALI;1;;;;2025-09-09;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-09-09;0
B864523DBC;;G00860-79295ce9-22fd-4468-8a36-acfc4efe932b;PROCEDURA APERTA N. 45/2025 PER MANUTENZIONE ORDINARIA E PRONTO INTERVENTO SULLE PAVIMENTAZIONI DELLE STRADE, MARCIAPIEDI E PIAZZE DELLA CITTÀ ANNI 2026-2027, 9 LOTTI - C.O.: 5261/2025 - CUI: L00514490010202600653 - CPV: 45233141-9 - NUTS: ITC11;5537601.74;9;PRONTO INTERVENTO DIURNO FERIALE CIRC. 3 - 4;780939.92;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-26;2025-10-29;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;9;45233141-9;LAVORI DI MANUTENZIONE STRADALE;1;;;;2025-09-25;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;17901.64;LA PARTECIPAZIONE NON È RISERVATA.;L00514490010202600653;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B86D7D4B74;;CONSIP_RDO_5654105;SERVIZIO D'INSERIMENTO DI DUE BIMBI UCRAINI PRESSO LA SCUOLA DELL'INFANZIA PARITARIA PRINCIPE TOMMASO PER L'A.S. 2025/26;5680.0;1;SERVIZIO D'INSERIMENTO DI DUE BIMBI UCRAINI PRESSO LA SCUOLA DELL'INFANZIA PARITARIA PRINCIPE TOMMASO PER L'A.S. 2025/26;5680.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-30;2025-09-29;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;9;80500000-9;SERVIZI DI FORMAZIONE;1;;;;2025-09-29;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-09-29;0
B8225BBAD9;;G00842-10e2098a-cfeb-4eee-8fbe-7c8a152b5388;PROCEDURA NEGOZIATA 35/2025 - MANUTENZIONE ORDINARIA IMPIANTI SPORTIVI CENTRALIZZATI E NATATORI DELLA CITTÀ - ANNO 2026 - C.O.: 5167 - 2 LOTTI - CPV: 45212290-5 - CUI: L00514490010202600579;700426.7;2;LOTTO 1;350213.35;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-04;2025-09-25;4;PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;9;45212290-5;RIPARAZIONE E MANUTENZIONE DI IMPIANTI SPORTIVI;1;;;;2025-09-04;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;LA PARTECIPAZIONE NON È RISERVATA.;L00514490010202600579;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;1.0;AGGIUDICATA;2025-12-09;0
B82FC466BF;;CONSIP_RDO_5607463;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO PICCOLO PRINCIPE VIA NIZZA;65933.01;1;ACQUISTO POSTI NIDO IN CONVENZIONE PRESSO IL NIDO PICCOLO PRINCIPE VIA NIZZA;65933.01;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-11;2025-09-10;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;9;85320000-8;SERVIZI SOCIALI;1;;;;2025-09-10;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-09-10;0
B864522CE9;;G00860-79295ce9-22fd-4468-8a36-acfc4efe932b;PROCEDURA APERTA N. 45/2025 PER MANUTENZIONE ORDINARIA E PRONTO INTERVENTO SULLE PAVIMENTAZIONI DELLE STRADE, MARCIAPIEDI E PIAZZE DELLA CITTÀ ANNI 2026-2027, 9 LOTTI - C.O.: 5261/2025 - CUI: L00514490010202600653 - CPV: 45233141-9 - NUTS: ITC11;5537601.74;9;MANUTENZIONE ORDINARIA CIRC. 1 - 2;469387.95;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-26;2025-10-29;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;9;45233141-9;LAVORI DI MANUTENZIONE STRADALE;1;;;;2025-09-25;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;10759.87;LA PARTECIPAZIONE NON È RISERVATA.;L00514490010202600653;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B83ECD49D1;;CONSIP_RDO_5600971;SERVIZIO DI SCANSIONE DI VOLUMI EDITI TRA IL XVIII E IL XIX SECOLO E DI MICROFILM DI PROPRIETA' DELLE BIBLIOTECHE CIVICHE TORINESI;9836.06;1;SERVIZIO DI SCANSIONE DI VOLUMI EDITI TRA IL XVIII E IL XIX SECOLO E DI MICROFILM DI PROPRIETA' DELLE BIBLIOTECHE CIVICHE TORINESI;9836.06;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-16;2025-09-15;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;9;72512000-7;SERVIZI DI GESTIONE DOCUMENTI;1;;;;2025-09-15;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-09-15;0
B7E65FB819;;CONSIP_ORDINE_8663294;AFFIDAMENTO DIRETTO ACQUISTO WORKSTATION PER PIATTAFORMA BIM;60274.1;1;ACQUISTO WORKSTATION PER PIATTAFORMA BIM;60274.1;FORNITURE;ATTIVO;SETTORI ORDINARI;058091;ROMA;2025-09-05;2025-08-05;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;9;30213100-6;COMPUTER PORTATILI;1;;;;2025-08-05;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-08-05;0
B86B97B049;;G00866-bd943abf-5102-43b4-9848-a677317c65df;PROCEDURA NEGOZIATA N.49/2025 - MANUTENZIONE ORDINARIA PER INTERVENTI SU COMPONENTI EDILIZI E SU INTRADOSSI SOLAI DEGLI EDIFICI SCOLASTICI COMUNALI. ANNO 2026 - C.O. 5180 - CUI: L00514490010202600550 - CPV 45262522-6 - NUTS ITC11.;309172.76;1;PROCEDURA NEGOZIATA N.49/2025 - MANUTENZIONE ORDINARIA PER INTERVENTI SU COMPONENTI EDILIZI E SU INTRADOSSI SOLAI DEGLI EDIFICI SCOLASTICI COMUNALI. ANNO 2026 - C.O. 5180 - CUI: L00514490010202600550 - CPV 45262522-6 - NUTS ITC11.;309172.76;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-09-29;2025-10-14;4;PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;9;45262522-6;LAVORI EDILI;1;;;;2025-09-29;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;20000.0;LA PARTECIPAZIONE NON È RISERVATA.;L00514490010202600550;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;1.0;AGGIUDICATA;2025-12-17;0
